Mean	Min	Max	Segment	Timing	Time
0.00281799682949904	9.93538498047733e-06	0.0222520923931354	1-3N-II	Pre-CNV	ECA
0	0	0.0281062561687891	2-2N-II	Pre-CNV	ECA
0.0227844797722264	0.00297407182179934	0.0801030616058731	2-3N-II	Pre-CNV	ECA/MRCA
0.00559842509252278	0.000179003365974497	0.0295978780535681	3-3N-II	Pre-CNV	ECA
0.0227762194741489	0.00105913303037963	0.109883909792661	4-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0508717635814938	5-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0221609404482546	6-3N-II	Pre-CNV	ECA
0	0	0.12119853909472	7-4N-III	Pre-CNV	ECA/MRCA
0.328767879260779	0.129153674120805	0.687059258935717	8-3N-II	Pre-CNV	MRCA
0.0561413912621695	0.00764056937548793	0.194348102351893	9-3N-II	Pre-CNV	ECA/MRCA
0.0292710026654261	0.0036558642700929	0.104573702195091	9-4N-III	Pre-CNV	ECA/MRCA
0.0222363334700338	0.00318876330053186	0.0754726486565878	12-3N-II	Pre-CNV	ECA/MRCA
0.0335974155689088	0.000496539947536926	0.208966606876323	12-4N-II	Pre-CNV	ECA/MRCA
0.00578246116746899	1.583898748088e-06	0.0622830802960157	13-3N-II	Pre-CNV	ECA/MRCA
0.0186041155373248	3.40842482504612e-06	0.208639662166275	13-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0695777455544504	14-3N-II	Pre-CNV	ECA/MRCA
0.00393492102324946	4.17846513177185e-08	0.0563189127422813	15-3N-II	Pre-CNV	ECA/MRCA
0	0	0.169125862780478	17-4N-II	Pre-CNV	ECA/MRCA
0.00477954955831636	2.60025006326966e-07	0.0599537480786557	18-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0674180498348055	19-3N-II	Pre-CNV	ECA/MRCA
0	0	0.112844782179631	21-3N-II	Pre-CNV	ECA/MRCA
