Mean	Min	Max	Segment	Timing	Time
0.00862932798835785	0.000962193523965389	0.0320891863964229	1-4N-II	Pre-CNV	ECA/MRCA
0.000768329758117115	3.45557049891158e-12	0.0173195006228659	2-4N-II	Pre-CNV	ECA
0	0	0.0189565109200288	3-4N-II	Pre-CNV	ECA/MRCA
0.0171832794790183	0.00273842412588485	0.0559722965729475	8-3N-II	Pre-CNV	ECA/MRCA
0.00510235164325827	9.15851564591184e-06	0.0442241974227644	9-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0284469593668903	11-3N-II	Pre-CNV	ECA/MRCA
0.0149831642116018	0.00175009952885901	0.0548217679878458	12-4N-II	Pre-CNV	ECA/MRCA
0.00805663325174189	5.17733130919372e-05	0.0580205502065604	14-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0481231395423831	15-4N-II	Pre-CNV	ECA/MRCA
0	0	0.202464286257628	17-3N-III	Pre-CNV	ECA/MRCA
0	0	0.0502027009352411	18-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0725746340416914	20-4N-II	Pre-CNV	ECA/MRCA
0.0179143731414202	6.05067073447412e-05	0.142343171719569	22-4N-II	Pre-CNV	ECA/MRCA
