Mean	Min	Max	Segment	Timing	Time
0.24637465170469	0.185225656029263	0.321253945932233	1-4N-II	Pre-CNV	ECA
0.222983790483944	0.166672477763509	0.292206314932741	2-4N-II	Pre-CNV	ECA
0.321377155051872	0.215108219292979	0.461764982092905	3-4N-II	Pre-CNV	ECA/MRCA
0.231982088909693	0.168019334744636	0.312269847905729	4-4N-II	Pre-CNV	ECA
0.241981233628876	0.174742162863004	0.326546495623263	5-4N-II	Pre-CNV	ECA
0.258284777751819	0.187013038181785	0.34776483964564	6-4N-II	Pre-CNV	ECA/MRCA
0.182556836071516	0.0896054406095115	0.330457038685331	7-3N-II	Pre-CNV	ECA/MRCA
0.28271845199531	0.20188591771674	0.385129820163406	8-4N-II	Pre-CNV	ECA/MRCA
0.190693385250939	0.117507232636427	0.292522476396753	9-3N-II	Pre-CNV	ECA
0.27549414537181	0.192691362802497	0.381828890472238	11-4N-II	Pre-CNV	ECA/MRCA
0.273605607342293	0.191318229861765	0.379297192353226	12-4N-II	Pre-CNV	ECA/MRCA
0.189179406332336	0.11229430271811	0.298632739419688	13-4N-II	Pre-CNV	ECA
0.251903265270701	0.157565030622608	0.381953741096055	14-3N-II	Pre-CNV	ECA/MRCA
0.224550172152303	0.131277561157719	0.358561908626913	15-3N-II	Pre-CNV	ECA/MRCA
0.244292111581521	0.123458480304769	0.433400268396467	16-3N-II	Pre-CNV	ECA/MRCA
0.413415104756608	0.212928594730767	0.723793769889405	16-3N-III	Pre-CNV	ECA/MRCA
0.139683808871593	0.069073504979225	0.251564912101258	17-4N-II	Pre-CNV	ECA
0.191593904764702	0.104850082523376	0.321230992158033	18-4N-II	Pre-CNV	ECA/MRCA
0.343866786007101	0.153874860278618	0.662072594035957	19-4N-II	Pre-CNV	ECA/MRCA
0.267201024181526	0.115358436872288	0.526492538000355	19-4N-IV	Pre-CNV	ECA/MRCA
0.200104850858077	0.102590612702618	0.351468534583235	20-4N-II	Pre-CNV	ECA/MRCA
0.242836943650004	0.105171605177752	0.47751975419081	21-4N-II	Pre-CNV	ECA/MRCA
0.248320245006192	0.110490625437154	0.479876344431072	22-4N-II	Pre-CNV	ECA/MRCA
