Mean	Min	Max	Segment	Timing	Time
0.219225828563698	0.163329195981228	0.288088366669199	2-3N-II	Pre-CNV	MRCA
0.279164679689751	0.206465967811357	0.369164585340188	5-3N-II	Pre-CNV	MRCA
0.203159823670729	0.140543986052593	0.284145343602476	6-2N-II	Pre-CNV	MRCA
0.215499188741496	0.137145743019214	0.322357038840372	9-3N-II	Pre-CNV	MRCA
0.266426150861954	0.185270353978794	0.371038797116939	12-3N-II	Pre-CNV	MRCA
0.232692311784177	0.146171217985668	0.351650712009184	13-3N-II	Pre-CNV	MRCA
0.285980552045762	0.184421471111725	0.423344461729902	14-3N-II	Pre-CNV	MRCA
0.170580352484253	0.0908778259498731	0.291580659321624	15-2N-II	Pre-CNV	MRCA
0.218538799115112	0.124963593401703	0.354788304836343	18-2N-II	Pre-CNV	MRCA
0.245013889284901	0.118504031714634	0.447984860392397	19-3N-II	Pre-CNV	MRCA
0.157853557833716	0.0191167981792512	0.570221326293798	19-3N-III	Pre-CNV	MRCA
0.157923857958052	0.0728806745564426	0.297972342526292	20-3N-II	Pre-CNV	MRCA
0.275057500371374	0.125511442655319	0.522862934049382	21-3N-II	Pre-CNV	MRCA
