Mean	Min	Max	Segment	Timing	Time
0.66725848532574	0.562748738417349	0.785547483959682	1-4N-II	Pre-CNV	MRCA
0.719737127971846	0.553678955031798	0.919966727832658	2-4N-II	Pre-CNV	MRCA
0.224659200017117	0.135055058011474	0.351238633977354	3-2N-II	Pre-CNV	ECA
0.783749425903546	0.383772153984625	1.4210357618278	3-4N-II	Pre-CNV	ECA/MRCA
0.908753192454134	0.774795039153027	1.05921918481619	4-4N-II	Pre-CNV	MRCA
0.821427660215987	0.691222152186307	0.969031755001031	5-4N-II	Pre-CNV	MRCA
0.815249605135543	0.679918600828334	0.969626208563065	6-4N-II	Pre-CNV	MRCA
0.669252445018914	0.544824857890296	0.813594780070564	7-4N-II	Pre-CNV	MRCA
0.362499214585035	0.202888058618136	0.597887327305032	8-2N-II	Pre-CNV	ECA/MRCA
0.693702765927934	0.538280678356595	0.880016106123043	8-4N-II	Pre-CNV	MRCA
0.764016679385259	0.580881819236893	0.986589883518103	9-4N-II	Pre-CNV	MRCA
0.251463872285306	0.108976309951077	0.494285216117892	10-2N-II	Pre-CNV	ECA
0.791156987637544	0.621448763680597	0.992914382250787	10-4N-II	Pre-CNV	MRCA
0.718842180836276	0.578401900485831	0.88307678905099	11-4N-II	Pre-CNV	MRCA
0.723320208034654	0.583148560846211	0.887019443714	12-4N-II	Pre-CNV	MRCA
0.833473012279373	0.618261829732134	1.09937461672781	13-4N-II	Pre-CNV	MRCA
0.250235516522178	0.139680245879633	0.413537309512704	14-2N-II	Pre-CNV	ECA
0.878627403685819	0.556974404401201	1.31837250756643	14-4N-II	Pre-CNV	MRCA
0.686104260403411	0.511559627304577	0.901026479003925	15-4N-II	Pre-CNV	MRCA
0.641163669315563	0.468721576709371	0.856292849280721	16-4N-II	Pre-CNV	MRCA
0.257172493211122	0.0524545831304996	0.755249481834999	17-2N-II	Pre-CNV	ECA/MRCA
0.610550127178314	0.433912919289618	0.835040844014919	17-4N-II	Pre-CNV	ECA/MRCA
0.385267034167754	0.184750518064051	0.708519792959722	18-2N-II	Pre-CNV	ECA/MRCA
0.687235319101935	0.470068449524414	0.970171218439238	18-4N-II	Pre-CNV	MRCA
0.655601861955538	0.446011212383262	0.929618142584967	19-4N-II	Pre-CNV	MRCA
0.635403980457847	0.402791618022661	0.953417951135805	20-4N-II	Pre-CNV	ECA/MRCA
0.773726521150288	0.498262770200967	1.14663100159665	21-4N-II	Pre-CNV	MRCA
0.361635838015111	0.186862514634866	0.631705031251875	22-4N-II	Pre-CNV	ECA/MRCA
