Mean	Min	Max	Segment	Timing	Time
0.155608039241037	0.107660940993871	0.217616663722167	1-3N-II	Pre-CNV	ECA
0.133416490280769	0.0907365992470228	0.189226599727668	2-3N-II	Pre-CNV	ECA
0.133640020828115	0.0868724840181213	0.196578321269054	3-3N-II	Pre-CNV	ECA
0.166904285495818	0.113188655405988	0.237273709663987	4-4N-II	Pre-CNV	ECA
0.174914100291485	0.11826734399279	0.249265340467086	5-4N-II	Pre-CNV	ECA
0.139138174732767	0.088035131916002	0.209085631406047	6-3N-II	Pre-CNV	ECA
0.117952032084438	0.0696624664967639	0.186907638842336	7-3N-II	Pre-CNV	ECA
0.15843535055892	0.099466621319785	0.239541365251457	8-4N-II	Pre-CNV	ECA
0.167819506853097	0.0995909761464088	0.264963823275409	9-3N-II	Pre-CNV	ECA
0.162493874981781	0.100196163685935	0.249138012257533	10-4N-II	Pre-CNV	ECA
0.132808293163149	0.0772113694259991	0.2129576291047	11-3N-II	Pre-CNV	ECA
0.127777064680484	0.0734530852630664	0.206624235438807	12-3N-II	Pre-CNV	ECA
0.193746440368584	0.115662479973107	0.304521822467534	13-4N-II	Pre-CNV	ECA
0.181892236447935	0.10354894580021	0.296265991497857	14-3N-II	Pre-CNV	ECA
0.119399328109221	0.0546678412770923	0.226463518323196	15-4N-II	Pre-CNV	ECA
0.0786734257243167	0.0281790343834741	0.17368270808709	16-4N-II	Pre-CNV	ECA
0.129013481790123	0.0612662259038076	0.23882523080807	17-4N-II	Pre-CNV	ECA
0.131441064276796	0.0619918265903509	0.244442479981716	18-3N-II	Pre-CNV	ECA
0.140660131153434	0.0590946142163357	0.281988425963935	19-4N-II	Pre-CNV	ECA
0.181990308199853	0.0892385266057077	0.329655743079378	20-4N-II	Pre-CNV	ECA
0.0798897300492223	0.0139526784676641	0.250733138119363	21-3N-II	Pre-CNV	ECA
0.0310578306339005	0.000811281460776108	0.171862945277881	22-3N-II	Pre-CNV	ECA
