Mean	Min	Max	Segment	Timing	Time
0.0150996099241703	0.00346686783108722	0.0420184923494697	1-4N-II	Pre-CNV	MRCA
0.0348777844969901	0.0151527221279993	0.0684472132944693	2-4N-II	Pre-CNV	MRCA
0.036455517186467	0.0147500828325211	0.0748197670507285	3-3N-II	Pre-CNV	MRCA
0.0161048611127514	0.00332120953785491	0.0470652383752553	4-4N-II	Pre-CNV	MRCA
0.0207230880940126	0.0051909796090753	0.0553211940680861	5-4N-II	Pre-CNV	MRCA
0.0318586587013632	0.0108050894236894	0.0725619348243124	6-4N-II	Pre-CNV	MRCA
0	0	0.0261382023580174	8-2N-II	Pre-CNV	MRCA
0.03933152544641	0.0113177317430787	0.0979225263824225	9-4N-II	Pre-CNV	MRCA
0.0389190367783342	0.0126459892178838	0.0907880320497902	10-4N-II	Pre-CNV	MRCA
0.0154384649880084	0.00186966973328589	0.0557690438037262	11-3N-III	Pre-CNV	MRCA
0.050182987034828	0.0158154211907789	0.11903964222738	13-4N-II	Pre-CNV	MRCA
0	0	0.0480965040380275	15-4N-II	Pre-CNV	MRCA
0.0295138249850256	0.00413848278232111	0.101029947291697	16-4N-II	Pre-CNV	MRCA
0	0	0.19822294518271	17-3N-III	Pre-CNV	MRCA
0.0363439571020644	0.00440142181456192	0.131286869335787	19-4N-II	Pre-CNV	MRCA
0.0409003531063818	0.00644693600397812	0.133809992956024	20-4N-II	Pre-CNV	MRCA
0.0304044863887172	0.000769774948250496	0.169402955642588	21-4N-II	Pre-CNV	MRCA
0	0	0.107484469286582	22-4N-II	Pre-CNV	MRCA
