Mean	Min	Max	Segment	Timing	Time
0.0375997305606941	0.0165157878298992	0.0732695677637479	1-4N-II	Pre-CNV	MRCA
0.0115382387616978	0.0021097389651597	0.035524857948043	2-4N-II	Pre-CNV	MRCA
0.0170384756741297	0.00390026183429	0.0474806417408951	3-4N-II	Pre-CNV	MRCA
0.0355503913211358	0.0137652525303207	0.0749466414256057	4-4N-II	Pre-CNV	MRCA
0.0255912916490417	0.00765178829935091	0.0624444155420265	5-4N-II	Pre-CNV	MRCA
0.0191958730024797	0.00423917948104454	0.0543888057972233	6-4N-II	Pre-CNV	MRCA
0.0193425553847823	0.00252479536537836	0.0680023384817808	9-4N-II	Pre-CNV	MRCA
0.0287082434126057	0.00728215770079072	0.076169200955462	10-4N-II	Pre-CNV	MRCA
0	0	0.0286204969637574	11-3N-III	Pre-CNV	MRCA
0.020391101749841	0.00237198406618316	0.0747168478867844	13-4N-II	Pre-CNV	MRCA
0.0240269199003428	0.00306877379280221	0.0851455033731112	14-4N-II	Pre-CNV	MRCA
0.00470999340757923	3.35912482960969e-07	0.0576911499572501	15-4N-II	Pre-CNV	MRCA
0.00660118592780638	4.91008481644662e-06	0.0637677184373117	16-4N-II	Pre-CNV	MRCA
0	0	0.203299615620222	17-3N-III	Pre-CNV	MRCA
0.0287987624760353	0.00228707755825384	0.11957495810366	19-4N-II	Pre-CNV	MRCA
0.0181526441013562	0.000557082093539973	0.0968817050761355	20-4N-II	Pre-CNV	MRCA
0.0419633087934701	4.12108696205559e-05	0.392289947181461	22-4N-II	Pre-CNV	MRCA
0	0	0.168405142697501	22-4N-IV	Pre-CNV	MRCA
