Mean	Min	Max	Segment	Timing	Time
0.0906823950328692	0.0553719572310426	0.140088998394407	1-4N-II	Pre-CNV	MRCA
0.0638117943808759	0.035683240617582	0.105316546807357	2-4N-II	Pre-CNV	MRCA
0.0514106158333022	0.0246587529219245	0.0945320591150239	3-4N-II	Pre-CNV	MRCA
0.0615849435627906	0.0312757570725989	0.108887558234524	4-4N-II	Pre-CNV	MRCA
0.0567038344550454	0.0271442264234888	0.104403448083735	5-4N-II	Pre-CNV	MRCA
0.0628706174247305	0.0307853396429812	0.113992294955417	6-4N-II	Pre-CNV	MRCA
0.0583510839661317	0.0265842300339117	0.11103591859549	7-4N-II	Pre-CNV	MRCA
0.0374123660496468	0.0126229749884125	0.0854607045009685	8-3N-II	Pre-CNV	MRCA
0.0764418116042556	0.033617463276362	0.148845227680572	9-4N-II	Pre-CNV	MRCA
0.0588373958193909	0.0247361406115172	0.11790269547119	10-4N-II	Pre-CNV	MRCA
0.0803285973089246	0.039135173051628	0.146149739652645	11-4N-II	Pre-CNV	MRCA
0.082771442334918	0.0410090657594963	0.148871512477496	12-4N-II	Pre-CNV	MRCA
0.0557240251865903	0.018923535507494	0.126826053090764	13-4N-II	Pre-CNV	MRCA
0.0460716323810896	0.012566421223671	0.117897689247759	14-4N-II	Pre-CNV	MRCA
0.0479807315640395	0.0121405797175819	0.127458403507205	15-4N-II	Pre-CNV	MRCA
0.0600852128488623	0.0180281642090169	0.146341202834001	16-4N-II	Pre-CNV	MRCA
0.109770074504243	0.0132936652756949	0.396527251777971	17-2N-II	Pre-CNV	MRCA
0.0645756574322479	0.020177203497323	0.153896568366051	18-4N-II	Pre-CNV	MRCA
0.110334539591039	0.0408056629979532	0.239060107026938	19-4N-II	Pre-CNV	MRCA
0.0178665042368883	0.000525630362506097	0.096276984416994	20-4N-II	Pre-CNV	MRCA
0.118100199467164	0.0315857882690815	0.305230514317676	21-4N-II	Pre-CNV	MRCA
0.072822652925168	0.0121062069672616	0.233218395028772	22-4N-II	Pre-CNV	MRCA
