Mean	Min	Max	Segment	Timing	Time
0.014141459979582	0.00303643298553109	0.0405847887794098	1-4N-II	Pre-CNV	MRCA
0.0412917411407439	0.0195195337996634	0.076672034522495	2-4N-II	Pre-CNV	MRCA
0.024461172654742	0.00766116592269769	0.0582212911298341	3-4N-II	Pre-CNV	MRCA
0.0343587564616876	0.0131167271436754	0.0730540831071734	4-4N-II	Pre-CNV	MRCA
0.0405718299051228	0.0164732303509629	0.0830876411204901	5-4N-II	Pre-CNV	MRCA
0.0266786333861365	0.00794192504059461	0.0652491806919327	6-4N-II	Pre-CNV	MRCA
0.0475508624567071	0.0195359294355344	0.0966701299068685	7-4N-II	Pre-CNV	MRCA
0.0425200801078309	0.0156041200079006	0.0925483136006052	8-4N-II	Pre-CNV	MRCA
0.0141469571331337	0.000346922453820749	0.07936995670782	9-2N-II	Pre-CNV	MRCA
0.0505577872137334	0.00588110770882647	0.185253280724294	9-4N-II	Pre-CNV	MRCA
0.0330430918848693	0.00947188676970755	0.0824301961651204	10-4N-II	Pre-CNV	MRCA
0	0	0.110386353314603	11-2N-II	Pre-CNV	MRCA
0.0212591595482602	0.00262504547529032	0.0762636669329001	11-4N-II	Pre-CNV	MRCA
0.0166309289462874	0.00227869776979523	0.0574273988484785	12-4N-II	Pre-CNV	MRCA
0.0158954298234028	0.00117508630992796	0.0674426765782588	13-4N-II	Pre-CNV	MRCA
0.0728854401368068	0.0275361906330747	0.155937892878588	14-4N-II	Pre-CNV	MRCA
0.0443300243056308	0.0104053685748342	0.122086889962366	15-4N-II	Pre-CNV	MRCA
0.0375500468613989	0.00726930199389614	0.112825010023158	16-4N-II	Pre-CNV	MRCA
0.0400210359920741	0.00849085120564481	0.115481124543786	17-4N-II	Pre-CNV	MRCA
0	0	0.263307337750479	18-4N-II	Pre-CNV	MRCA
0.0354160250539136	0.0041197502786274	0.129771004488683	19-4N-II	Pre-CNV	MRCA
0.0293870820622427	0.00277260861782338	0.115569610233374	20-4N-II	Pre-CNV	MRCA
0.0301660817765071	0.000763739066055993	0.168074650160598	21-4N-II	Pre-CNV	MRCA
0.027704893655349	0.000593867880082156	0.159949120221699	22-4N-II	Pre-CNV	MRCA
