Mean	Min	Max	Segment	Timing	Time
0.187020361550288	0.123519349481151	0.271624040473018	1-4N-II	Pre-CNV	MRCA
0.192508434435781	0.14048064265561	0.257492423533641	2-4N-II	Pre-CNV	MRCA
0.240228972942492	0.176228554610166	0.319889547788164	3-4N-II	Pre-CNV	MRCA
0.172623321066628	0.11543168837014	0.248223195648612	6-4N-II	Pre-CNV	MRCA
0.225162413307158	0.156328524618241	0.31398256974629	7-4N-II	Pre-CNV	MRCA
0.247927446914368	0.172198772243114	0.345620575433184	8-4N-II	Pre-CNV	MRCA
0.249425742713629	0.164478174682091	0.362715350261533	9-4N-II	Pre-CNV	MRCA
0.256492848303181	0.176557874779926	0.360211322041782	10-4N-II	Pre-CNV	MRCA
0.26367682174258	0.182603864177403	0.368461929399795	11-4N-II	Pre-CNV	MRCA
0.189684562619587	0.122455331418567	0.280553680531011	12-4N-II	Pre-CNV	MRCA
0.300327762091205	0.200687091593056	0.432098031259123	13-4N-II	Pre-CNV	MRCA
0.218642517424169	0.131637078189438	0.341437374685019	14-4N-II	Pre-CNV	MRCA
0.185794952387925	0.102199546288068	0.310349874241939	15-4N-II	Pre-CNV	MRCA
0.22124545260142	0.127696583176243	0.356696937215103	16-4N-II	Pre-CNV	MRCA
0.106358166389509	0.0126776521935109	0.386376232351889	17-2N-II	Pre-CNV	MRCA
0.292716551875261	0.182337729451733	0.44527060937255	18-4N-II	Pre-CNV	MRCA
0.185009929390405	0.088719452407101	0.340239847279812	19-4N-II	Pre-CNV	MRCA
0.315653014962195	0.187808034649227	0.497392898362716	20-4N-II	Pre-CNV	MRCA
0.29061006455459	0.136227543673002	0.542658864067773	21-4N-II	Pre-CNV	MRCA
0.192128682944282	0.0740249722331243	0.406254516700638	22-4N-II	Pre-CNV	MRCA
