Mean	Min	Max	Segment	Timing	Time
0.0132112901079449	0.00262417001349262	0.0392536860131298	1-3N-II	Pre-CNV	ECA
0.0110247214036877	0.00190710686534883	0.0347381298764263	2-3N-II	Pre-CNV	ECA
0	0	0.0210049565010314	5-3N-II	Pre-CNV	ECA
0.0284891013233541	0.00890867974810433	0.067866178429358	6-3N-II	Pre-CNV	ECA/MRCA
0	0	0.0845087443776638	7-3N-II	Pre-CNV	ECA/MRCA
0.0161078946320011	0.00157548785068333	0.0626052274449679	7-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0287817830757143	10-3N-II	Pre-CNV	ECA
0	0	0.0282760161578984	12-3N-II	Pre-CNV	ECA
0.0120787051186377	0.0003553540225852	0.0650883513118112	14-3N-II	Pre-CNV	ECA/MRCA
0	0	0.0481027281229583	15-3N-II	Pre-CNV	ECA/MRCA
0.154074559504044	0.0485573736702646	0.365482039300959	17-4N-III	Pre-CNV	MRCA
0.00980129721257641	7.16170639297556e-05	0.0691150330135647	18-4N-II	Pre-CNV	ECA/MRCA
0.0177024069809578	0.000505994418529578	0.0960162434476904	20-3N-II	Pre-CNV	ECA/MRCA
0	0	0.107578242591584	22-3N-II	Pre-CNV	ECA/MRCA
