Mean	Min	Max	Segment	Timing	Time
0	0	0.0719869665594672	2-2N-II	Pre-CNV	MRCA
0.0205282768869607	0.00558726355952989	0.0525891186305395	3-4N-II	Pre-CNV	MRCA
0.0284657803489184	0.00924276139611388	0.0664296356016475	5-4N-II	Pre-CNV	MRCA
0.0280223323378799	0.00866533227791693	0.0671584435061258	6-4N-II	Pre-CNV	MRCA
0.0225324477344463	0.00494384680842472	0.0640326571318706	8-4N-II	Pre-CNV	MRCA
0.0138212614565818	0.000994187674080621	0.0591204550671989	9-4N-II	Pre-CNV	MRCA
0.0372309119509399	0.003457306683386	0.147172029371396	10-4N-II	Pre-CNV	MRCA
0.0122537278513118	0.000330041996675931	0.0673509921576143	10-4N-IV	Pre-CNV	MRCA
0.0215773661936276	0.00411782892141478	0.0652339564902223	11-4N-II	Pre-CNV	MRCA
0.0171674102620571	0.00246186305321397	0.0582681459062397	12-4N-II	Pre-CNV	MRCA
0.00715238959415792	1.14855950831097e-05	0.0628955667018473	16-4N-II	Pre-CNV	MRCA
0.0323546678670552	0.00535114157078551	0.103833380618175	17-4N-II	Pre-CNV	MRCA
0.00867801634363147	9.70996490288042e-06	0.0798520886597624	20-4N-II	Pre-CNV	MRCA
