Mean	Min	Max	Segment	Timing	Time
0.0507285616939085	0.0254724565228509	0.0904002134725877	1-4N-II	Pre-CNV	MRCA
0.0529089970690191	0.0244904898038276	0.0996310156111338	2-4N-II	Pre-CNV	MRCA
0.0495093749405701	0.0233556249306342	0.0920588717902002	3-4N-II	Pre-CNV	MRCA
0.0724640936792615	0.0391128507937035	0.12271200006458	4-4N-II	Pre-CNV	MRCA
0.074401590148413	0.0396712118768946	0.12710172548863	5-4N-II	Pre-CNV	MRCA
0.0625712339068882	0.0305771203689531	0.113605511236917	6-4N-II	Pre-CNV	MRCA
0	0	0.351679862873161	7-2N-II	Pre-CNV	MRCA
0.0566897718350772	0.0244746197570651	0.111701450035738	8-4N-II	Pre-CNV	MRCA
0.0497792770278841	0.017066409739619	0.11268749948146	9-4N-II	Pre-CNV	MRCA
0.0534181628210222	0.0213038202567207	0.110610041311873	10-4N-II	Pre-CNV	MRCA
0.0771090292033429	0.0369606701160011	0.141847982462613	11-4N-II	Pre-CNV	MRCA
0.0662171558978935	0.0296975098080155	0.127307115747147	12-4N-II	Pre-CNV	MRCA
0.096753181386194	0.0447516151982831	0.182282642693791	13-4N-II	Pre-CNV	MRCA
0.0437134100065011	0.0113871639934405	0.114471910492433	14-4N-II	Pre-CNV	MRCA
0.0354640199068931	0.00654177998528779	0.108784134298318	15-4N-II	Pre-CNV	MRCA
0.0404639850863658	0.00851029984300767	0.117218226527989	16-4N-II	Pre-CNV	MRCA
0	0	0.19934747931298	17-2N-II	Pre-CNV	MRCA
0.0379587140321433	0.0049193128607121	0.133802834863921	19-4N-II	Pre-CNV	MRCA
0.0250131067828756	0.00172451654949341	0.108334223959434	20-4N-II	Pre-CNV	MRCA
0.0324285359532614	0.00102291758139869	0.17198201776258	21-4N-II	Pre-CNV	MRCA
0.0833091149463922	0.0162901446661486	0.249230059040672	22-4N-II	Pre-CNV	MRCA
