Mean	Min	Max	Segment	Timing	Time
0.0344970642656077	0.0144627232386765	0.0692491567257698	1-4N-II	Pre-CNV	MRCA
0.0367289977157021	0.0163613502190081	0.0709257203624309	2-4N-II	Pre-CNV	MRCA
0.0268937524093631	0.00889341756473755	0.0621282309726652	3-3N-II	Pre-CNV	MRCA
0.0595633838866943	0.0297778474250686	0.106466544132326	4-4N-II	Pre-CNV	MRCA
0.0517851797639382	0.0236424608670515	0.0984057033261448	5-4N-II	Pre-CNV	MRCA
0.00350986019173899	6.85940618928599e-29	0.223104426058322	6-4N-II	Pre-CNV	MRCA
0.0373626190508482	0.0101800561928777	0.0956631440386475	9-4N-II	Pre-CNV	MRCA
0	0	0.0370336245289384	10-3N-II	Pre-CNV	MRCA
0.0463389690751117	0.0168984667101426	0.101234698835191	11-3N-III	Pre-CNV	MRCA
0.0141744506023611	0.00148389844122071	0.0538566939131769	12-4N-II	Pre-CNV	MRCA
0.0627729773916317	0.0229157668052684	0.137052213523384	13-4N-II	Pre-CNV	MRCA
0.0459169256852218	0.0111150732192859	0.124618224163424	15-4N-II	Pre-CNV	MRCA
0.04543023890006	0.0105864923971498	0.125545720577536	16-4N-II	Pre-CNV	MRCA
0.108732260372907	0.0129606388114448	0.395000802704063	17-3N-III	Pre-CNV	MRCA
0.0146233954203462	0.000162947409969434	0.0958604253446503	19-4N-II	Pre-CNV	MRCA
0.0322695293142551	0.00356686833681364	0.120359970284325	20-4N-II	Pre-CNV	MRCA
0	0	0.11533215398618	21-4N-II	Pre-CNV	MRCA
0.0773141456804676	0.0135669622516413	0.242173967596658	22-4N-II	Pre-CNV	MRCA
