Mean	Min	Max	Segment	Timing	Time
0.377579670649199	0.300521166209397	0.468369892496202	1-4N-II	Pre-CNV	MRCA
0.355894961437049	0.283330287070549	0.441376447994692	2-4N-II	Pre-CNV	MRCA
0.336526899428247	0.258013244114765	0.431412297259281	4-4N-II	Pre-CNV	MRCA
0.416449585090411	0.325846152187674	0.524449330273342	5-4N-II	Pre-CNV	MRCA
0.400148607917551	0.309474904374737	0.509087141117213	6-4N-II	Pre-CNV	MRCA
0.393842439743638	0.299438374925346	0.508576549747323	7-4N-II	Pre-CNV	MRCA
0.440182763306036	0.336704935297265	0.565433174367001	8-4N-II	Pre-CNV	MRCA
0.3947891730602	0.285124982975119	0.532700394265757	9-4N-II	Pre-CNV	MRCA
0.420176780512083	0.315501480053605	0.54846145831851	10-4N-II	Pre-CNV	MRCA
0.321306721018483	0.229546232187811	0.437528558857777	11-4N-II	Pre-CNV	MRCA
0.397597283064019	0.296248208395762	0.522447808392577	12-4N-II	Pre-CNV	MRCA
0.442641129168246	0.319016791743817	0.598322217052942	13-4N-II	Pre-CNV	MRCA
0.445794431061668	0.312228938935144	0.61716740100034	14-4N-III	Pre-CNV	MRCA
0.35351706192812	0.233118845041072	0.514085128285676	15-4N-II	Pre-CNV	MRCA
0.500004248706315	0.353127278112674	0.687437750543789	16-4N-II	Pre-CNV	MRCA
0.259390100749833	0.127013423419468	0.470306704218231	17-4N-II	Pre-CNV	MRCA
0.219747512583295	0.0948110492621297	0.433166160189568	17-4N-IV	Pre-CNV	MRCA
0.427278429532626	0.290394350526541	0.606352336189856	18-4N-II	Pre-CNV	MRCA
0.37024860026378	0.2266562090877	0.570849369485905	19-4N-II	Pre-CNV	MRCA
0.368111107384554	0.229583883987074	0.559423363874231	20-4N-II	Pre-CNV	MRCA
0.424917231434782	0.232306204471465	0.712938912467311	21-4N-II	Pre-CNV	MRCA
0.276726081115638	0.12971923170802	0.516733173251576	22-4N-II	Pre-CNV	MRCA
