Mean	Min	Max	Segment	Timing	Time
0.0291377689341858	0.0111027792404606	0.062022604719545	1-4N-II	Pre-CNV	MRCA
0.0226032921326832	0.00762637655335712	0.051632480745455	2-4N-II	Pre-CNV	MRCA
0.0227581975053453	0.00667213786742364	0.0561104913945441	3-3N-II	Pre-CNV	MRCA
0.035696008773484	0.0112497770049157	0.0846749140379364	8-3N-II	Pre-CNV	MRCA
0.070138808071325	0.0318106308521754	0.133862971643619	10-4N-II	Pre-CNV	MRCA
0.032813674645999	0.00903592217473319	0.0835649364712434	11-3N-II	Pre-CNV	MRCA
0.0471079636012468	0.0174488720116029	0.101976091909702	12-4N-III	Pre-CNV	MRCA
0.048627114042823	0.0149392023157777	0.116949368730894	13-4N-II	Pre-CNV	MRCA
0.0164791126217575	0.000704497232703047	0.0812236199362801	16-4N-II	Pre-CNV	MRCA
0	0	0.199350528051029	17-3N-III	Pre-CNV	MRCA
0.0118191786226359	3.49398283960452e-05	0.0957188214580163	19-4N-II	Pre-CNV	MRCA
0	0	0.0633852567727003	20-4N-II	Pre-CNV	MRCA
