Mean	Min	Max	Segment	Timing	Time
0.00509220703603208	0.000124874977967238	0.0285692709883539	3-3N-II	Pre-CNV	MRCA
0.0106280669018132	0.00126684146826212	0.0386094701150419	4-4N-II	Pre-CNV	MRCA
0.00357194987199846	3.50790165738779e-06	0.03339202905847	8-3N-II	Pre-CNV	MRCA
0.00552591424455254	1.63356948566759e-05	0.044752179136512	9-4N-II	Pre-CNV	MRCA
0.0114388152711639	0.000788643586458644	0.0495426332351984	10-3N-II	Pre-CNV	MRCA
0.00602447675391924	6.21144223438871e-05	0.0400450433711748	11-4N-II	Pre-CNV	MRCA
0.0135532734738126	0.000694920345781517	0.0637387519353913	13-3N-II	Pre-CNV	MRCA
0.0066313611232104	6.51245496394155e-06	0.0619926402269357	16-4N-II	Pre-CNV	MRCA
0	0	0.202464286257628	17-2N-II	Pre-CNV	MRCA
0.0185517061331176	0.000499671790349398	0.10196699563131	19-3N-III	Pre-CNV	MRCA
