Mean	Min	Max	Segment	Timing	Time
0.0457198665864328	0.0219909711056658	0.083908454083037	1-4N-II	Pre-CNV	MRCA
0.0212675633414637	0.00665046990009152	0.0506631722814737	2-4N-II	Pre-CNV	MRCA
0.0374150577555346	0.015337181255759	0.076170672548818	3-4N-II	Pre-CNV	MRCA
0.0271723280104676	0.00889844932913239	0.0631123640347384	4-4N-II	Pre-CNV	MRCA
0.00922968184577604	0.00073298282302453	0.0383224390609551	5-4N-II	Pre-CNV	MRCA
0.0310202729460642	0.0103281426946972	0.0713891492502535	6-4N-II	Pre-CNV	MRCA
0.0255328483817972	0.00633035001866254	0.0685022223344032	8-3N-II	Pre-CNV	MRCA
0.0225911393180901	0.00365886447460939	0.0731144097098161	9-4N-II	Pre-CNV	MRCA
0.0158965846748882	0.0019854378271119	0.0567922025327246	10-3N-II	Pre-CNV	MRCA
0.0118267308611243	0.000874303474678527	0.0501796046603645	11-3N-II	Pre-CNV	MRCA
0.0201497475505295	0.00356082839044738	0.0629314840603818	12-4N-II	Pre-CNV	MRCA
0.0414790525128576	0.0112042367474118	0.106668516611102	13-3N-II	Pre-CNV	MRCA
0.0111195073687585	0.000246773641652367	0.0637297367788944	14-4N-II	Pre-CNV	MRCA
0.0416625748454465	0.00918583785258563	0.11813255329088	15-4N-II	Pre-CNV	MRCA
0.0164910034298884	0.000759070349354908	0.079770147365139	16-4N-II	Pre-CNV	MRCA
0	0	0.198078402418576	17-2N-II	Pre-CNV	MRCA
0.00598967469926966	2.36195407634845e-06	0.0620971142315255	18-4N-II	Pre-CNV	MRCA
0.0268134139056728	0.00186197596091973	0.115888112697735	19-4N-II	Pre-CNV	MRCA
0.0102792794567743	3.03875820580999e-05	0.0832477912767688	20-4N-II	Pre-CNV	MRCA
0.0333588012617876	0.00112456885263709	0.17419671252544	21-4N-II	Pre-CNV	MRCA
0.0742791059836713	0.0126625048977232	0.235459794458544	22-4N-II	Pre-CNV	MRCA
