Mean	Min	Max	Segment	Timing	Time
0.243387168518613	0.162750847429749	0.349977861486276	1-3N-II	Pre-CNV	ECA/MRCA
0.306798605811388	0.239953057130254	0.386500943785251	2-4N-II	Pre-CNV	ECA/MRCA
0.0964408571120225	0.0578431015621256	0.151042424694117	3-4N-IV	Pre-CNV	ECA
0.27282463068295	0.202964776906651	0.358973175894177	4-3N-II	Pre-CNV	ECA/MRCA
0.340468379647751	0.257664838849634	0.441416316190419	6-4N-II	Pre-CNV	MRCA
0.244913663792461	0.172672124016901	0.337206510608952	7-3N-II	Pre-CNV	ECA/MRCA
0.352721926572553	0.221700115055442	0.532799268919047	8-4N-II	Pre-CNV	MRCA
0.192897398521903	0.0801854876574312	0.389296142250081	9-2N-II	Pre-CNV	ECA/MRCA
0.2423928230807	0.141113377202101	0.388278764401419	9-4N-II	Pre-CNV	ECA/MRCA
0.389858552228914	0.289406883590905	0.513909434263019	10-2N-II	Pre-CNV	MRCA
0.102846308198924	0.055065931224274	0.175173556407624	11-3N-III	Pre-CNV	ECA
0.204908429648201	0.133755659261647	0.300412749544724	12-3N-II	Pre-CNV	ECA/MRCA
0.396382118999812	0.275149266075603	0.552836065511571	14-2N-II	Pre-CNV	MRCA
0.202662513622084	0.113728942955826	0.333612395140033	15-3N-II	Pre-CNV	ECA/MRCA
0.234224162725129	0.136981699119759	0.373909814655753	16-2N-II	Pre-CNV	ECA/MRCA
0.284054479920617	0.177707562849048	0.430643206144411	17-4N-II	Pre-CNV	ECA/MRCA
0.323422655190173	0.206717187806428	0.482156893147461	18-4N-II	Pre-CNV	ECA/MRCA
0.267159640690551	0.147832065802386	0.444331527375175	19-3N-II	Pre-CNV	ECA/MRCA
0.290106904564783	0.169058955832646	0.464363508158378	20-3N-II	Pre-CNV	ECA/MRCA
0.334500214254739	0.166483442802801	0.59974697155567	21-4N-II	Pre-CNV	ECA/MRCA
0.182094258786534	0.0668253836692907	0.396342540378755	22-3N-II	Pre-CNV	ECA/MRCA
