Mean	Min	Max	Segment	Timing	Time
0.0426098811995497	0.0198303720840979	0.0799491264775726	1-4N-IV	Pre-CNV	ECA
0.115978880613923	0.0761837799769262	0.169181713821529	2-4N-II	Pre-CNV	ECA/MRCA
0.139047603358089	0.0916801093840945	0.202223968183893	3-4N-II	Pre-CNV	ECA/MRCA
0.18896288463698	0.131693641794231	0.262679370357383	4-4N-II	Pre-CNV	ECA/MRCA
0.176507560256937	0.119879021185725	0.250622447403701	5-4N-II	Pre-CNV	ECA/MRCA
0.152700434803976	0.0992160815578045	0.224699313445166	6-4N-II	Pre-CNV	ECA/MRCA
0.113698605368169	0.0547118353935458	0.208607338262889	9-3N-II	Pre-CNV	ECA/MRCA
0.106816133782734	0.0330307013959227	0.255996010599497	10-4N-II	Pre-CNV	ECA/MRCA
0.10687915752064	0.0516934411735807	0.195418490765909	13-3N-II	Pre-CNV	ECA/MRCA
0.100834528263341	0.045222938851447	0.193861436464057	14-4N-II	Pre-CNV	ECA/MRCA
0.0443050277741099	0.00157169726376783	0.22858077755649	15-3N-II	Pre-CNV	ECA/MRCA
0.0894122985499002	0.0243618420414689	0.228930996067618	16-2N-II	Pre-CNV	ECA/MRCA
0.117912661312315	0.028890467666905	0.318159975862299	16-4N-II	Pre-CNV	ECA/MRCA
0.159961194278923	0.0325057402125999	0.470537951248089	17-2N-II	Pre-CNV	ECA/MRCA
0.0775520166530151	0.0223157609742215	0.19307894393931	19-4N-II	Pre-CNV	ECA/MRCA
0.110497839588464	0.0425348441387611	0.233774700155289	20-3N-II	Pre-CNV	ECA/MRCA
0.0691961963457853	0.0101724348725603	0.232635622361873	21-4N-II	Pre-CNV	ECA/MRCA
0.106674420284275	0.0268568395289949	0.284070134592913	22-4N-II	Pre-CNV	ECA/MRCA
