Mean	Min	Max	Segment	Timing	Time
0.0360825877802545	0.00648018376932577	0.111936173864673	1-3N-II	Pre-CNV	ECA/MRCA
0.0226272916207665	0.00517959256506865	0.06305483821206	1-4N-II	Pre-CNV	ECA
0.0224948034719351	0.00496770890784901	0.0637358612095286	2-3N-II	Pre-CNV	ECA
0.0265971473940105	0.00884948536718416	0.0612330278123932	3-4N-II	Pre-CNV	ECA
0.0234192806653703	0.00651619945288706	0.059325943781924	5-3N-II	Pre-CNV	ECA
0.0474882578986554	0.0203972087887434	0.0938773709574196	6-4N-II	Pre-CNV	ECA
0.0193397661693338	0.000199399624721355	0.12855253770139	8-4N-II	Pre-CNV	ECA/MRCA
0.0565329447604449	0.0179263845938362	0.133654757833932	9-3N-II	Pre-CNV	ECA/MRCA
0.0473424055702022	0.00151372034283614	0.250290880680155	9-4N-III	Pre-CNV	ECA/MRCA
0	0	0.335083270697081	10-3N-II	Pre-CNV	ECA/MRCA
0.0268110105653766	0.00582481112129908	0.0765358159449936	10-4N-II	Pre-CNV	ECA
0.0567179984691812	0.0173098737767152	0.136893214376085	11-4N-II	Pre-CNV	ECA/MRCA
0.0549738248677395	0.0184753167127957	0.125854477196844	13-3N-II	Pre-CNV	ECA/MRCA
0.0276179793183452	0.00435329604029216	0.0903552497073862	14-4N-II	Pre-CNV	ECA
0.0211015850488376	0.00174951420843926	0.0864615313586751	15-4N-II	Pre-CNV	ECA
0.080687169590243	0.0127183503119747	0.263976928669286	16-3N-II	Pre-CNV	ECA/MRCA
0	0	0.19820804476467	17-2N-II	Pre-CNV	ECA/MRCA
0.0457269144304221	0.0106088135689943	0.126627379222702	18-4N-II	Pre-CNV	ECA/MRCA
0.0163696336021288	0.000291457608606972	0.0981654203633481	19-4N-II	Pre-CNV	ECA
0	0	0.0628332432497737	20-4N-II	Pre-CNV	ECA
0.0442439088002298	0.0029404744222415	0.193673017628341	21-4N-II	Pre-CNV	ECA/MRCA
0	0	0.107548239661866	22-3N-II	Pre-CNV	ECA/MRCA
