Mean	Min	Max	Segment	Timing	Time
0.0116982263916912	0.00201872927302539	0.0368970098360057	1-4N-II	Pre-CNV	ECA
0.0204695096140609	0.00642104159242284	0.0486791522364406	2-4N-II	Pre-CNV	ECA
0.0191532651137657	0.000818819713147678	0.0944042049985944	3-3N-II	Pre-CNV	ECA
0.0145977507663971	0.00165591376339686	0.0539609395882872	3-4N-II	Pre-CNV	ECA
0.0297780565928404	0.00997455552122402	0.0682992937500675	5-4N-II	Pre-CNV	ECA
0.0438757207673345	0.0163666204728643	0.0945842654244919	8-3N-II	Pre-CNV	ECA
0.036319413710046	0.00968104959587934	0.0940258334798023	9-4N-II	Pre-CNV	ECA
0.0291966072582053	0.00755170122890886	0.0767264504962372	10-4N-II	Pre-CNV	ECA
0.01056421326925	0.000613504892836722	0.0480356390093927	11-3N-II	Pre-CNV	ECA
0.0155542681806258	0.000964472824165276	0.0694455397838849	13-3N-II	Pre-CNV	ECA
0.0174853636003137	0.00129262383081898	0.0741886023373203	14-4N-II	Pre-CNV	ECA
0.026616781516655	0.00328659567789943	0.0954832365693436	15-4N-II	Pre-CNV	ECA
0	0	0.113871673084022	16-3N-II	Pre-CNV	ECA/MRCA
0	0	0.0883594988622459	16-4N-II	Pre-CNV	ECA
0	0	0.199391323319187	17-3N-III	Pre-CNV	ECA/MRCA
0.0376091236899761	0.00480352428146267	0.133277497960066	19-4N-II	Pre-CNV	ECA/MRCA
0.038635323870749	0.000947444827552862	0.216759261667084	20-3N-II	Pre-CNV	ECA/MRCA
0.0061748620064137	2.77715014403499e-11	0.139192222136854	21-4N-III	Pre-CNV	ECA/MRCA
0.0142732399733329	1.2235049000014e-05	0.135611142625017	22-4N-II	Pre-CNV	ECA/MRCA
