Mean	Min	Max	Segment	Timing	Time
0.00498966527130832	0.000159538953167946	0.026379473117458	1-4N-III	Pre-CNV	ECA
0.00990249977289624	0.0014823141888863	0.0330600205180544	2-4N-III	Pre-CNV	ECA
0.0190537604733838	0.000796901943874111	0.094431165113195	3-3N-II	Pre-CNV	ECA/MRCA
0.0113281485874833	0.000809209212510469	0.0485557325638	3-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0198050854663479	4-4N-III	Pre-CNV	ECA
0	0	0.11589429774554	5-4N-II	Pre-CNV	ECA/MRCA
0	0	0.0527574438818713	7-4N-III	Pre-CNV	ECA/MRCA
0	0	0.0262388926893299	8-3N-II	Pre-CNV	ECA
0.00132616049008589	1.87840085251977e-12	0.0314964182770236	10-3N-II	Pre-CNV	ECA
0	0	0.0284869973582596	11-4N-III	Pre-CNV	ECA
0.0109354563047061	0.000705096349110749	0.0482860910749769	12-4N-II	Pre-CNV	ECA/MRCA
0	0	0.214082346230805	13-3N-II	Pre-CNV	ECA/MRCA
0.0214289111752116	0.00192607775959999	0.0855990705435242	13-4N-III	Pre-CNV	ECA/MRCA
0	0	0.0426665369793723	14-4N-III	Pre-CNV	ECA/MRCA
0	0	0.123458209724298	16-3N-II	Pre-CNV	ECA/MRCA
0.00906121518526131	4.56150963201821e-05	0.0678262821831447	18-4N-II	Pre-CNV	ECA/MRCA
0.0125473776916852	5.64145955436692e-05	0.0955626185344297	19-4N-II	Pre-CNV	ECA/MRCA
0.00886397384936798	1.12413524005116e-05	0.0803118702400043	20-4N-II	Pre-CNV	ECA/MRCA
0	0	0.112913947030454	21-3N-II	Pre-CNV	ECA/MRCA
0	0	0.107579023782038	22-4N-II	Pre-CNV	ECA/MRCA
