Mean	Min	Max	Segment	Timing	Time
0.0357561958443473	0.0152680765308136	0.0709494502801742	1-4N-II	Pre-CNV	MRCA
0.0525508908350662	0.0274279184341153	0.0911481258124691	2-4N-II	Pre-CNV	MRCA
0.0514761514825155	0.0246848154939656	0.0946664753436301	3-4N-II	Pre-CNV	MRCA
0.0386813997118678	0.0109809217786304	0.0969823206198048	9-4N-II	Pre-CNV	MRCA
0.0395991178849404	0.013067876729497	0.0915846816579985	10-4N-II	Pre-CNV	MRCA
0.0554841372816575	0.022658170867806	0.113221970443249	11-4N-II	Pre-CNV	MRCA
0.0300429707215999	0.00804391626718659	0.0776027976037059	12-4N-II	Pre-CNV	MRCA
0.0575176500386438	0.0186758244058665	0.134227008214632	14-4N-II	Pre-CNV	MRCA
0.0297271927696583	0.00437015252807046	0.0999419672792758	15-4N-II	Pre-CNV	MRCA
0.0449159431063124	0.0104666473634846	0.124124472581062	16-4N-II	Pre-CNV	MRCA
0.0506262335806502	0.0129371911084675	0.133836261275612	18-4N-II	Pre-CNV	MRCA
0.0219502781278904	0.00112546204399306	0.103228444051522	20-4N-II	Pre-CNV	MRCA
0.0728226677739596	0.0121062094357592	0.233218442582812	22-4N-II	Pre-CNV	MRCA
