Mean	Min	Max	Segment	Timing	Time
0.165142419912532	0.115895890213502	0.228246556794791	1-4N-II	Pre-CNV	MRCA
0.142579786495068	0.09837150040118	0.19985649715009	2-4N-II	Pre-CNV	MRCA
0.163860903010437	0.111845824627268	0.231720240294817	3-4N-II	Pre-CNV	MRCA
0.201191837823283	0.141911869272876	0.276902894422968	4-4N-II	Pre-CNV	MRCA
0.161400978253891	0.107549483309748	0.232744838516635	5-4N-II	Pre-CNV	MRCA
0.244329059646796	0.17518041011005	0.331705324528543	6-4N-II	Pre-CNV	MRCA
0.208937473356131	0.140434245234055	0.29919348431273	8-4N-II	Pre-CNV	MRCA
0.285125699069984	0.140447585100207	0.514870371248989	9-3N-II	Pre-CNV	MRCA
0.151431419250543	0.0748248792367183	0.272866514589467	9-4N-II	Pre-CNV	MRCA
0.208884861703638	0.107795047081205	0.36520999091802	10-2N-II	Pre-CNV	MRCA
0.217758380933648	0.123303608542193	0.356095825441934	10-4N-II	Pre-CNV	MRCA
0.184200229637863	0.117239416318566	0.275514745636929	11-3N-II	Pre-CNV	MRCA
0.171426666152387	0.107886373133163	0.258687579524911	12-4N-II	Pre-CNV	MRCA
0.154763974161385	0.0862130872987872	0.256142926636789	13-3N-II	Pre-CNV	MRCA
0.165133173260946	0.0910632542788541	0.275331542881732	14-4N-II	Pre-CNV	MRCA
0.184444080563288	0.101036992645335	0.309022103988322	15-4N-II	Pre-CNV	MRCA
0.0911438485647201	0.0251509054889019	0.231864252163827	16-3N-II	Pre-CNV	MRCA
0.109008451810787	0.0246879757186532	0.305284742585846	16-4N-II	Pre-CNV	MRCA
0.164655111756364	0.0339558425119741	0.481192109032328	17-2N-II	Pre-CNV	MRCA
0.195360092335713	0.107731992385292	0.325729800851772	18-4N-II	Pre-CNV	MRCA
0.127907620465314	0.0515893181163133	0.263022806354682	19-4N-II	Pre-CNV	MRCA
0.123630296510782	0.0504871575917046	0.252282300189273	20-3N-II	Pre-CNV	MRCA
0.215743406627224	0.0867400388886695	0.444513873601744	21-4N-II	Pre-CNV	MRCA
0.174774412839534	0.064139129214768	0.380410317379809	22-4N-II	Pre-CNV	MRCA
