Mean	Min	Max	Segment	Timing	Time
0.0387894936376351	0.0172989185980045	0.0748492311546407	1-4N-II	Pre-CNV	MRCA
0.0370903240097803	0.0166345148191115	0.0713087432974826	2-3N-II	Pre-CNV	MRCA
0.0263490799706671	0.00870131206211522	0.0609166445217003	3-4N-II	Pre-CNV	MRCA
0.0439874669985237	0.0192167294262566	0.0860180705453582	4-4N-II	Pre-CNV	MRCA
0.0188562526265189	0.00429676816773785	0.0526577960429446	5-4N-II	Pre-CNV	MRCA
0.0303716994823576	0.00994618601612945	0.0705434496943291	6-4N-II	Pre-CNV	MRCA
0.0338347370956836	0.011188711809523	0.0781628509544911	7-4N-II	Pre-CNV	MRCA
0.0405753863129142	0.0144106510316601	0.0900158231009207	8-3N-II	Pre-CNV	MRCA
0.0322498665108918	0.00778543649967355	0.0876402460248406	9-4N-II	Pre-CNV	MRCA
0.0365479878431262	0.0113199807873232	0.0875148827313947	10-4N-II	Pre-CNV	MRCA
0.0271254600436924	0.00648540615312145	0.0740550682898239	11-4N-II	Pre-CNV	MRCA
0.0329632814952126	0.00949429137334694	0.0820270673696603	12-4N-II	Pre-CNV	MRCA
0.0110029118525085	0.000323704316690881	0.0592912390090483	13-3N-II	Pre-CNV	MRCA
0.0184130628159797	0.00150823789724441	0.0757290161929826	14-4N-II	Pre-CNV	MRCA
0.0238787189685771	0.00249982132287488	0.0907286564119255	15-4N-II	Pre-CNV	MRCA
0	0	0.0495388586509718	16-4N-II	Pre-CNV	MRCA
0	0	0.202464286257628	17-2N-II	Pre-CNV	MRCA
0.0140893658938625	0.000396869623373511	0.0766710652201635	18-4N-II	Pre-CNV	MRCA
0.0462726533099306	0.00777105142012533	0.147580118964965	19-4N-II	Pre-CNV	MRCA
0.034037271186359	0.00412207144882666	0.122954326691532	20-4N-III	Pre-CNV	MRCA
0.0435783108208799	0.00280984231512977	0.192422357746983	21-4N-II	Pre-CNV	MRCA
0	0	0.107547634506325	22-3N-II	Pre-CNV	MRCA
