Mean	Min	Max	Segment	Timing	Time
0.0411739451256965	0.0188371345018637	0.0781342299204345	1-4N-II	Pre-CNV	ECA
0.0417863154881784	0.0171419212816219	0.0850300746085291	2-3N-II	Pre-CNV	ECA
0.0652137304634477	0.016664927138174	0.17239998419316	2-4N-III	Pre-CNV	ECA/MRCA
0.0409727915366602	0.0175986785073154	0.0809972426964304	3-3N-II	Pre-CNV	ECA
0.0682690703711641	0.0352302584056601	0.119360236863925	5-4N-III	Pre-CNV	ECA/MRCA
0.0351413305223145	0.0127121774450012	0.0771338128982228	6-4N-II	Pre-CNV	ECA
0.0282313183949451	0.00724953366784021	0.0744542311439151	8-4N-II	Pre-CNV	ECA
0.0963830644330784	0.0398771128605202	0.195089750908606	9-4N-II	Pre-CNV	ECA/MRCA
0.0113516605051325	8.09590191755469e-07	0.139042731442374	10-3N-II	Pre-CNV	ECA/MRCA
0.0394632526730426	0.00615140751528983	0.129679183391201	10-4N-II	Pre-CNV	ECA/MRCA
0.066377659429505	0.0295517950703208	0.128226486897452	11-4N-III	Pre-CNV	ECA/MRCA
0	0	0.121215090510574	12-3N-II	Pre-CNV	ECA/MRCA
0	0	0.0847677498958967	12-4N-II	Pre-CNV	ECA/MRCA
0.0276049973326671	0.00491240450534757	0.0859658150152955	13-4N-II	Pre-CNV	ECA
0.0465946324387022	0.0128307931683521	0.118660209246508	14-4N-II	Pre-CNV	ECA/MRCA
0.0328606232703103	0.00551862871187776	0.10480433570587	15-4N-II	Pre-CNV	ECA/MRCA
0.0179189145225966	0.00102308605392051	0.0818593499677559	16-4N-II	Pre-CNV	ECA/MRCA
0.0493835039343458	0.00141154688088978	0.267851628378028	17-2N-II	Pre-CNV	ECA/MRCA
0.0297482446221164	0.00411694123539239	0.102337517701538	18-4N-II	Pre-CNV	ECA/MRCA
0.0936903799355232	0.0276677008363334	0.230114959845741	19-4N-II	Pre-CNV	ECA/MRCA
0.0132971759253198	0.000137098446079812	0.0883870929200883	20-3N-II	Pre-CNV	ECA/MRCA
0	0	0.261630152673448	21-4N-II	Pre-CNV	ECA/MRCA
0.0233697421257041	0.000267056714522678	0.152497720127846	22-4N-II	Pre-CNV	ECA/MRCA
