VAF	Data	Mmin	Mmax	CN
0.1	511	513.770233591917	559.596860781583	2
0.15	464	429.561082678417	461.207600583167	2
0.2	425	393.248382845083	415.10862814475	2
0.25	394	364.579506326667	385.64087223	2
0.3	360	334.803092463333	359.150757701583	2
0.35	305	303.192887258417	331.898076476667	2
0.4	237	261.07015545175	287.251612031583	2
0.45	168	186.574651743667	218.293795048083	2
0.5	114	127.7843907135	158.01471332475	2
0.55	50	57.3377530368333	81.3404476266667	2
0.6	22	20.3351119066667	40.7065365131667	2
0.65	0	4.70249462841667	14.5250799333333	2
0.7	0	0.344970648416667	5.81003197333333	2
0.75	0	0	2.17876199	2
0.8	0	0	0.726253996666667	2
0.85	0	0	0.381283348249994	2
0.9	0	0	0	2
0.95	0	0	0	2
1	0	0	0	2
0.1	46	42.8444359320909	45.6731538530454	3
0.15	41	37.2515608542273	39.1919704847045	3
0.2	35	33.2571624713409	35.4868999703182	3
0.25	26	27.6798297996364	30.3722527742727	3
0.3	19	18.9354329805909	21.4748230330454	3
0.35	13	10.0655013425682	12.1015565494091	3
0.4	7	3.80071609075	5.57494153229545	3
0.45	2	0.717341822727273	1.53032922181818	3
0.5	0	0.0705386125681818	0.551157633795454	3
0.55	0	0	0.168575328340909	3
0.6	0	0	0.0478227881818182	3
0.65	0	0	0	3
0.7	0	0	0	3
0.75	0	0	0	3
0.8	0	0	0	3
0.85	0	0	0	3
0.9	0	0	0	3
0.95	0	0	0	3
1	0	0	0	3
