VAF	Data	Mmin	Mmax	CN
0.1	1753	1747.01390408691	1801.57879623755	2
0.15	1651	1633.12523920164	1664.20217150018	2
0.2	1608	1574.34224835155	1605.04063333091	2
0.25	1574	1538.70472216	1565.49145150782	2
0.3	1541	1498.29028932164	1528.61012698182	2
0.35	1382	1430.51229312527	1470.27778770218	2
0.4	1231	1265.39355771073	1314.15405763391	2
0.45	908	915.687939038	978.833237090091	2
0.5	584	537.519167175364	604.269677791091	2
0.55	187	195.745016142636	237.331143064182	2
0.6	25	50.4729758909091	73.2038411046364	2
0.65	0	5.76834010181818	16.5839777927273	2
0.7	0	0	2.88417005090909	2
0.75	0	0	0.721042512727273	2
0.8	0	0	0	2
0.85	0	0	0	2
0.9	0	0	0	2
0.95	0	0	0	2
1	0	0	0	2
0.1	298	242.64491135253	247.319023458114	3
0.15	286	230.132016335758	233.874506249129	3
0.2	273	221.205155597023	226.081948866561	3
0.25	261	200.046308823136	205.847612665098	3
0.3	207	139.153064389424	146.252238842674	3
0.35	156	62.7849352972879	69.9481143286288	3
0.4	108	16.1433769184848	20.7659297806061	3
0.45	46	1.66945274520455	3.48469369606061	3
0.5	0	0.0711161978787879	0.568929583030303	3
0.55	0	0	0.0711161978787879	3
0.6	0	0	0	3
0.65	0	0	0	3
0.7	0	0	0	3
0.75	0	0	0	3
0.8	0	0	0	3
0.85	0	0	0	3
0.9	0	0	0	3
0.95	0	0	0	3
1	0	0	0	3
