VAF	Data	Mmin	Mmax	CN
0.1	9	12.0956055712273	15.7245766342273	1
0.15	9	8.95184781090909	11.1126386618182	1
0.2	7	7.406496497	9.08786187786364	1
0.25	5	6.44378700181818	7.75762501027273	1
0.3	3	5.53606191668182	6.57980106877273	1
0.35	2	5.05277789154545	5.90358928909091	1
0.4	2	4.74409348427273	5.44056267818182	1
0.45	2	4.32158170181818	4.9977934815	1
0.5	2	4.10839653304545	4.82319386363636	1
0.55	2	3.81996954	4.55309500727273	1
0.6	2	3.62704178545455	4.38042466695455	1
0.65	2	3.45244216759091	4.12865394727273	1
0.7	2	3.27784254972727	4.053412123	1
0.75	2	3.02800110759091	3.85855509090909	1
0.8	1	2.58523191090909	3.70614216481818	1
0.85	1	1.85210644363636	3.41578589422727	1
0.9	1	0.926053221818182	3.12542962363636	1
0.95	1	0.249841442136364	2.66240301272727	1
1	1	0.0771711018181818	2.37397601968182	1
0.1	309	290.790533166636	344.322507773364	2
0.15	236	216.658371261182	243.816403651545	2
0.2	201	181.392133662409	206.376097843045	2
0.25	172	155.018191446045	183.904786265455	2
0.3	158	134.720948078182	162.520508792727	2
0.35	120	119.039144598182	142.223265424864	2
0.4	101	95.1065740599546	120.126178703045	2
0.45	66	62.6915734575454	90.9366399527727	2
0.5	47	38.1174745951364	66.6654850212273	2
0.55	20	14.9689942309091	32.4506410648636	2
0.6	1	4.98966474363636	15.3432190866818	2
0.65	0	0.712809249090909	4.98966474363636	2
0.7	0	0	1.79984335395454	2
0.75	0	0	0.712809249090909	2
0.8	0	0	0	2
0.85	0	0	0	2
0.9	0	0	0	2
0.95	0	0	0	2
1	0	0	0	2
0.1	28	21.7270743334167	24.5157693628333	3
0.15	16	16.3621340424167	18.8216486623333	3
0.2	11	13.2781104895833	15.8777018795	3
0.25	8	10.43221744575	12.9582685314167	3
0.3	6	6.77037721666667	8.73145199666667	3
0.35	2	3.14589079291667	4.80930243666667	3
0.4	1	1.02722964666667	2.10115155	3
0.45	0	0.162255591916667	0.631512771416666	3
0.5	0	0	0.211282461416666	3
0.55	0	0	0.0712056914166663	3
0.6	0	0	0.0245134347499996	3
0.65	0	0	0	3
0.7	0	0	0	3
0.75	0	0	0	3
0.8	0	0	0	3
0.85	0	0	0	3
0.9	0	0	0	3
0.95	0	0	0	3
1	0	0	0	3
