VAF	Data	Mmin	Mmax	CN
0.1	564	576.871259445455	642.727501882818	2
0.15	538	495.567256436364	530.044025331409	2
0.2	506	453.3472491595	480.487299687773	2
0.25	476	421.929059425273	451.101710028773	2
0.3	426	394.498637457682	423.187335662318	2
0.35	367	361.609232430909	393.221003124682	2
0.4	280	307.000043743136	348.600591949454	2
0.45	169	217.952802352227	259.514634366636	2
0.5	94	139.378290872727	178.133198973727	2
0.55	35	57.2612478335455	85.6208584069545	2
0.6	6	19.7258997776818	38.3483880859545	2
0.65	0	3.09729535272727	13.1635052490909	2
0.7	0	0	3.87161919090909	2
0.75	0	0	1.18084385322727	2
0.8	0	0	0	2
0.85	0	0	0	2
0.9	0	0	0	2
0.95	0	0	0	2
1	0	0	0	2
