VAF	Data	Mmin	Mmax	CN
0.1	803	805.027758516659	848.542271823046	2
0.15	777	752.806637609591	776.592348586773	2
0.2	757	727.650099052727	747.656771837273	2
0.25	745	708.310315361	729.947161483545	2
0.3	726	685.024771203432	708.032444905659	2
0.35	624	645.011425634341	672.465026622023	2
0.4	523	559.056831448886	598.829355956682	2
0.45	387	406.061358738182	448.371766738091	2
0.5	255	261.494623172818	307.158001333841	2
0.55	111	105.183229695045	142.769839954159	2
0.6	37	32.60346676	55.9631097056591	2
0.65	0	5.92790304727273	17.0427212609091	2
0.7	0	0.740987880909091	4.83494592293181	2
0.75	0	0	1.48197576181818	2
0.8	0	0	0.740987880909091	2
0.85	0	0	0	2
0.9	0	0	0	2
0.95	0	0	0	2
1	0	0	0	2
