x	p	B	CN	Peak
0	0.000736083984375	1	2	non-amplified
0.0714285714285714	0.01030517578125	1	2	non-amplified
0.142857142857143	0.0669836425781251	1	2	non-amplified
0.214285714285714	0.2679345703125	1	2	non-amplified
0.285714285714286	0.736820068359375	1	2	non-amplified
0.357142857142857	1.47364013671875	1	2	non-amplified
0.428571428571429	2.21046020507813	1	2	non-amplified
0.5	2.526240234375	1	2	non-amplified
0.571428571428571	2.21046020507813	1	2	non-amplified
0.642857142857143	1.47364013671875	1	2	non-amplified
0.714285714285714	0.736820068359375	1	2	non-amplified
0.785714285714286	0.2679345703125	1	2	non-amplified
0.857142857142857	0.0669836425781251	1	2	non-amplified
0.928571428571429	0.01030517578125	1	2	non-amplified
1	0.000736083984375	1	2	non-amplified
0	0	2	2	amplified
0.0714285714285714	0	2	2	amplified
0.142857142857143	0	2	2	amplified
0.214285714285714	0	2	2	amplified
0.285714285714286	0	2	2	amplified
0.357142857142857	0	2	2	amplified
0.428571428571429	0	2	2	amplified
0.5	0	2	2	amplified
0.571428571428571	0	2	2	amplified
0.642857142857143	0	2	2	amplified
0.714285714285714	0	2	2	amplified
0.785714285714286	0	2	2	amplified
0.857142857142857	0	2	2	amplified
0.928571428571429	0	2	2	amplified
1	2.97	2	2	amplified
0	0.0169025964100473	1	4	non-amplified
0.0357142857142857	0.157757566493774	1	4	non-amplified
0.0714285714285714	0.709909049221984	1	4	non-amplified
0.107142857142857	2.05084836441907	1	4	non-amplified
0.142857142857143	4.27260075920639	1	4	non-amplified
0.178571428571429	6.83616121473023	1	4	non-amplified
0.214285714285714	8.73509488548862	1	4	non-amplified
0.25	9.1510517847976	1	4	non-amplified
0.285714285714286	8.0071703116979	1	4	non-amplified
0.321428571428571	5.93123726792437	1	4	non-amplified
0.357142857142857	3.75645026968543	1	4	non-amplified
0.392857142857143	2.04897287437387	1	4	non-amplified
0.428571428571429	0.967570524009887	1	4	non-amplified
0.464285714285714	0.396952009850209	1	4	non-amplified
0.5	0.141768574946504	1	4	non-amplified
0.535714285714286	0.0441057788722455	1	4	non-amplified
0.571428571428571	0.0119453151112332	1	4	non-amplified
0.607142857142857	0.00281066237911368	1	4	non-amplified
0.642857142857143	0.00057254233648612	1	4	non-amplified
0.678571428571429	0.000100446023944933	1	4	non-amplified
0.714285714285714	1.506690359174e-05	1	4	non-amplified
0.75	1.91325759895112e-06	1	4	non-amplified
0.785714285714286	2.02921260494815e-07	1	4	non-amplified
0.821428571428571	1.76453269995492e-08	1	4	non-amplified
0.857142857142857	1.22536993052424e-09	1	4	non-amplified
0.892857142857143	6.5353062961293e-11	1	4	non-amplified
0.928571428571429	2.51357934466511e-12	1	4	non-amplified
0.964285714285714	6.2063687522595e-14	1	4	non-amplified
1	7.38853422888043e-16	1	4	non-amplified
0	3.57396900653839e-06	2	4	amplified
0.0357142857142857	0.000100071132183075	2	4	amplified
0.0714285714285714	0.00135096028447151	2	4	amplified
0.107142857142857	0.0117083224654197	2	4	amplified
0.142857142857143	0.0731770154088738	2	4	amplified
0.178571428571429	0.351249673962594	2	4	amplified
0.214285714285714	1.34645708352327	2	4	amplified
0.25	4.23172226250171	2	4	amplified
0.285714285714286	11.108270939067	2	4	amplified
0.321428571428571	24.68504653126	2	4	amplified
0.357142857142857	46.901588409394	2	4	amplified
0.392857142857143	76.7480537608265	2	4	amplified
0.428571428571429	108.726409494504	2	4	amplified
0.464285714285714	133.817119377851	2	4	amplified
0.5	143.375485047698	2	4	amplified
0.535714285714286	133.817119377851	2	4	amplified
0.571428571428571	108.726409494504	2	4	amplified
0.607142857142857	76.7480537608265	2	4	amplified
0.642857142857143	46.901588409394	2	4	amplified
0.678571428571429	24.68504653126	2	4	amplified
0.714285714285714	11.108270939067	2	4	amplified
0.75	4.23172226250171	2	4	amplified
0.785714285714286	1.34645708352327	2	4	amplified
0.821428571428571	0.351249673962594	2	4	amplified
0.857142857142857	0.0731770154088737	2	4	amplified
0.892857142857143	0.0117083224654197	2	4	amplified
0.928571428571429	0.00135096028447151	2	4	amplified
0.964285714285714	0.000100071132183075	2	4	amplified
1	3.57396900653839e-06	2	4	amplified
0	0	3	4	amplified
0.0357142857142857	0	3	4	amplified
0.0714285714285714	0	3	4	amplified
0.107142857142857	0	3	4	amplified
0.142857142857143	0	3	4	amplified
0.178571428571429	0	3	4	amplified
0.214285714285714	0	3	4	amplified
0.25	0	3	4	amplified
0.285714285714286	0	3	4	amplified
0.321428571428571	0	3	4	amplified
0.357142857142857	0	3	4	amplified
0.392857142857143	0	3	4	amplified
0.428571428571429	0	3	4	amplified
0.464285714285714	0	3	4	amplified
0.5	0	3	4	amplified
0.535714285714286	0	3	4	amplified
0.571428571428571	0	3	4	amplified
0.607142857142857	0	3	4	amplified
0.642857142857143	0	3	4	amplified
0.678571428571429	0	3	4	amplified
0.714285714285714	0	3	4	amplified
0.75	0	3	4	amplified
0.785714285714286	0	3	4	amplified
0.821428571428571	0	3	4	amplified
0.857142857142857	0	3	4	amplified
0.892857142857143	0	3	4	amplified
0.928571428571429	0	3	4	amplified
0.964285714285714	0	3	4	amplified
1	0	3	4	amplified
0	0	4	4	amplified
0.0357142857142857	0	4	4	amplified
0.0714285714285714	0	4	4	amplified
0.107142857142857	0	4	4	amplified
0.142857142857143	0	4	4	amplified
0.178571428571429	0	4	4	amplified
0.214285714285714	0	4	4	amplified
0.25	0	4	4	amplified
0.285714285714286	0	4	4	amplified
0.321428571428571	0	4	4	amplified
0.357142857142857	0	4	4	amplified
0.392857142857143	0	4	4	amplified
0.428571428571429	0	4	4	amplified
0.464285714285714	0	4	4	amplified
0.5	0	4	4	amplified
0.535714285714286	0	4	4	amplified
0.571428571428571	0	4	4	amplified
0.607142857142857	0	4	4	amplified
0.642857142857143	0	4	4	amplified
0.678571428571429	0	4	4	amplified
0.714285714285714	0	4	4	amplified
0.75	0	4	4	amplified
0.785714285714286	0	4	4	amplified
0.821428571428571	0	4	4	amplified
0.857142857142857	0	4	4	amplified
0.892857142857143	0	4	4	amplified
0.928571428571429	0	4	4	amplified
0.964285714285714	0	4	4	amplified
1	0	4	4	amplified
