x	p	B	CN	Peak
0	0	1	1	non-amplified
0.0555555555555556	0	1	1	non-amplified
0.111111111111111	0	1	1	non-amplified
0.166666666666667	0	1	1	non-amplified
0.222222222222222	0	1	1	non-amplified
0.277777777777778	0	1	1	non-amplified
0.333333333333333	0	1	1	non-amplified
0.388888888888889	0	1	1	non-amplified
0.444444444444444	0	1	1	non-amplified
0.5	0	1	1	non-amplified
0.555555555555556	0	1	1	non-amplified
0.611111111111111	0	1	1	non-amplified
0.666666666666667	0	1	1	non-amplified
0.722222222222222	0	1	1	non-amplified
0.777777777777778	0	1	1	non-amplified
0.833333333333333	0	1	1	non-amplified
0.888888888888889	0	1	1	non-amplified
0.944444444444444	0	1	1	non-amplified
1	0	1	1	non-amplified
0	7.91381022742495e-07	1	2	non-amplified
0.03125	2.20107469502959e-05	1	2	non-amplified
0.0625	0.000296527960082724	1	2	non-amplified
0.09375	0.00257729909230781	1	2	non-amplified
0.125	0.0162405973176499	1	2	non-amplified
0.15625	0.0790476923647858	1	2	non-amplified
0.1875	0.309172516398718	1	2	non-amplified
0.21875	0.998102996865283	1	2	non-amplified
0.25	2.71096900433621	1	2	non-amplified
0.28125	6.2833674119194	1	2	non-amplified
0.3125	12.5608625178464	1	2	non-amplified
0.34375	21.8347703581255	1	2	non-amplified
0.375	33.2112979045321	1	2	non-amplified
0.40625	44.4090683698272	1	2	non-amplified
0.4375	52.3837275096694	1	2	non-amplified
0.46875	54.6357382250384	1	2	non-amplified
0.5	50.4550830220711	1	2	non-amplified
0.53125	41.2738667052456	1	2	non-amplified
0.5625	29.8946230809022	1	2	non-amplified
0.59375	19.1454988939177	1	2	non-amplified
0.625	10.8163122255825	1	2	non-amplified
0.65625	5.37205360202496	1	2	non-amplified
0.6875	2.33458404200148	1	2	non-amplified
0.71875	0.882228020748226	1	2	non-amplified
0.75	0.287548618912098	1	2	non-amplified
0.78125	0.0799761392413463	1	2	non-amplified
0.8125	0.0187147615550382	1	2	non-amplified
0.84375	0.00361468914770207	1	2	non-amplified
0.875	0.000561024851028529	1	2	non-amplified
0.90625	6.7257893839063e-05	1	2	non-amplified
0.9375	5.84577955797467e-06	1	2	non-amplified
0.96875	3.27800722877083e-07	1	2	non-amplified
1	8.90346589590205e-09	1	2	non-amplified
0	0	2	2	amplified
0.03125	0	2	2	amplified
0.0625	0	2	2	amplified
0.09375	0	2	2	amplified
0.125	0	2	2	amplified
0.15625	0	2	2	amplified
0.1875	0	2	2	amplified
0.21875	0	2	2	amplified
0.25	0	2	2	amplified
0.28125	0	2	2	amplified
0.3125	0	2	2	amplified
0.34375	0	2	2	amplified
0.375	0	2	2	amplified
0.40625	0	2	2	amplified
0.4375	0	2	2	amplified
0.46875	0	2	2	amplified
0.5	0	2	2	amplified
0.53125	0	2	2	amplified
0.5625	0	2	2	amplified
0.59375	0	2	2	amplified
0.625	0	2	2	amplified
0.65625	0	2	2	amplified
0.6875	0	2	2	amplified
0.71875	0	2	2	amplified
0.75	0	2	2	amplified
0.78125	0	2	2	amplified
0.8125	0	2	2	amplified
0.84375	0	2	2	amplified
0.875	0	2	2	amplified
0.90625	0	2	2	amplified
0.9375	0	2	2	amplified
0.96875	0	2	2	amplified
1	0	2	2	amplified
0	6.31743031042582e-07	1	3	non-amplified
0.024390243902439	1.20441808868268e-05	1	3	non-amplified
0.0487804878048781	0.00011201088224749	1	3	non-amplified
0.0731707317073171	0.000677105783186075	1	3	non-amplified
0.0975609756097561	0.00299111479722451	1	3	non-amplified
0.121951219512195	0.0102924260172495	1	3	non-amplified
0.146341463414634	0.0287158685881261	1	3	non-amplified
0.170731707317073	0.066764394467393	1	3	non-amplified
0.195121951219512	0.131943134566185	1	3	non-amplified
0.219512195121951	0.224963044435346	1	3	non-amplified
0.24390243902439	0.334745010119796	1	3	non-amplified
0.268292682926829	0.438668120079714	1	3	non-amplified
0.292682926829268	0.509951689592668	1	3	non-amplified
0.317073170731707	0.528976810319779	1	3	non-amplified
0.341463414634146	0.491948433597395	1	3	non-amplified
0.365853658536585	0.411760838921019	1	3	non-amplified
0.390243902439024	0.311136783909695	1	3	non-amplified
0.414634146341463	0.212762653702954	1	3	non-amplified
0.439024390243902	0.131912845295831	1	3	non-amplified
0.463414634146341	0.0742530463388902	1	3	non-amplified
0.48780487804878	0.0379804332023424	1	3	non-amplified
0.51219512195122	0.0176609014390892	1	3	non-amplified
0.536585365853659	0.00746574469925134	1	3	non-amplified
0.560975609756098	0.00286781975729938	1	3	non-amplified
0.585365853658537	0.00100015214035816	1	3	non-amplified
0.609756097560976	0.00031624810678125	1	3	non-amplified
0.634146341463415	9.04956120943272e-05	1	3	non-amplified
0.658536585365854	2.33780331243677e-05	1	3	non-amplified
0.682926829268293	5.43539270141553e-06	1	3	non-amplified
0.707317073170732	1.13299823724333e-06	1	3	non-amplified
0.731707317073171	2.10737672127262e-07	1	3	non-amplified
0.75609756097561	3.47717159009981e-08	1	3	non-amplified
0.780487804878049	5.05276496686376e-09	1	3	non-amplified
0.804878048780488	6.40782466252268e-10	1	3	non-amplified
0.829268292682927	7.01091404252484e-11	1	3	non-amplified
0.853658536585366	6.5201500595481e-12	1	3	non-amplified
0.878048780487805	5.05311629614978e-13	1	3	non-amplified
0.902439024390244	3.17526902393195e-14	1	3	non-amplified
0.926829268292683	1.55421062750353e-15	1	3	non-amplified
0.951219512195122	5.55929185991653e-17	1	3	non-amplified
0.975609756097561	1.29253535743059e-18	1	3	non-amplified
1	1.46592424684201e-20	1	3	non-amplified
0	5.79428931833463e-18	2	3	amplified
0.024390243902439	4.12964956463737e-16	2	3	amplified
0.0487804878048781	1.43572863368701e-14	2	3	amplified
0.0731707317073171	3.24447835164038e-13	2	3	amplified
0.0975609756097561	5.35793761434442e-12	2	3	amplified
0.121951219512195	6.89221059101285e-11	2	3	amplified
0.146341463414634	7.18851123324326e-10	2	3	amplified
0.170731707317073	6.24795836160392e-09	2	3	amplified
0.195121951219512	4.61589821013824e-08	2	3	amplified
0.219512195121951	2.94209586851804e-07	2	3	amplified
0.24390243902439	1.63657519714199e-06	2	3	amplified
0.268292682926829	8.0174108638239e-06	2	3	amplified
0.292682926829268	3.48420191745619e-05	2	3	amplified
0.317073170731707	0.000135109886001141	2	3	amplified
0.341463414634146	0.000469727827966581	2	3	amplified
0.365853658536585	0.00146976520376834	2	3	amplified
0.390243902439024	0.00415174329756054	2	3	amplified
0.414634146341463	0.0106133074951383	2	3	amplified
0.439024390243902	0.0245990678391992	2	3	amplified
0.463414634146341	0.0517633114688114	2	3	amplified
0.48780487804878	0.0989791918366248	2	3	amplified
0.51219512195122	0.172057286744039	2	3	amplified
0.536585365853659	0.271900215245466	2	3	amplified
0.560975609756098	0.390449151027012	2	3	amplified
0.585365853658537	0.50904351932961	2	3	amplified
0.609756097560976	0.60171798434401	2	3	amplified
