x	p	B	CN	Peak
0	0	1	2	non-amplified
0.0526315789473684	0	1	2	non-amplified
0.105263157894737	0	1	2	non-amplified
0.157894736842105	0	1	2	non-amplified
0.210526315789474	0	1	2	non-amplified
0.263157894736842	0	1	2	non-amplified
0.315789473684211	0	1	2	non-amplified
0.368421052631579	0	1	2	non-amplified
0.421052631578947	0	1	2	non-amplified
0.473684210526316	0	1	2	non-amplified
0.526315789473684	0	1	2	non-amplified
0.578947368421053	0	1	2	non-amplified
0.631578947368421	0	1	2	non-amplified
0.684210526315789	0	1	2	non-amplified
0.736842105263158	0	1	2	non-amplified
0.789473684210526	0	1	2	non-amplified
0.842105263157895	0	1	2	non-amplified
0.894736842105263	0	1	2	non-amplified
0.947368421052632	0	1	2	non-amplified
1	0	1	2	non-amplified
0	0	2	2	amplified
0.0526315789473684	0	2	2	amplified
0.105263157894737	0	2	2	amplified
0.157894736842105	0	2	2	amplified
0.210526315789474	0	2	2	amplified
0.263157894736842	0	2	2	amplified
0.315789473684211	0	2	2	amplified
0.368421052631579	0	2	2	amplified
0.421052631578947	0	2	2	amplified
0.473684210526316	0	2	2	amplified
0.526315789473684	0	2	2	amplified
0.578947368421053	0	2	2	amplified
0.631578947368421	0	2	2	amplified
0.684210526315789	0	2	2	amplified
0.736842105263158	0	2	2	amplified
0.789473684210526	0	2	2	amplified
0.842105263157895	0	2	2	amplified
0.894736842105263	0	2	2	amplified
0.947368421052632	0	2	2	amplified
1	0	2	2	amplified
0	0.00250490853708378	1	3	non-amplified
0.0384615384615385	0.0315868966526263	1	3	non-amplified
0.0769230769230769	0.191495560956547	1	3	non-amplified
0.115384615384615	0.743002776511404	1	3	non-amplified
0.153846153846154	2.07204899299618	1	3	non-amplified
0.192307692307692	4.42175255105384	1	3	non-amplified
0.230769230769231	7.5059249554139	1	3	non-amplified
0.269230769230769	10.4010674382164	1	3	non-amplified
0.307692307692308	11.9807295553955	1	3	non-amplified
0.346153846153846	11.6213076687336	1	3	non-amplified
0.384615384615385	9.58176817287089	1	3	non-amplified
0.423076923076923	6.75950191104347	1	3	non-amplified
0.461538461538462	4.0979480335701	1	3	non-amplified
0.5	2.14038978061085	1	3	non-amplified
0.538461538461538	0.963939826196526	1	3	non-amplified
0.576923076923077	0.374008652564253	1	3	non-amplified
0.615384615384615	0.124708510089393	1	3	non-amplified
0.653846153846154	0.0355786043490328	1	3	non-amplified
0.692307692307692	0.00862781155464042	1	3	non-amplified
0.730769230769231	0.00176188993852658	1	3	non-amplified
0.769230769230769	0.000299080817064884	1	3	non-amplified
0.807692307692308	4.14440560789913e-05	1	3	non-amplified
0.846153846153846	4.56826527234335e-06	1	3	non-amplified
0.884615384615385	3.85323244710701e-07	1	3	non-amplified
0.923076923076923	2.33602217105863e-08	1	3	non-amplified
0.961538461538462	9.06376602370743e-10	1	3	non-amplified
1	1.69074096980696e-11	1	3	non-amplified
0	8.23039657609315e-12	2	3	amplified
0.0384615384615385	4.03049711939937e-10	2	3	amplified
0.0769230769230769	9.48927719858592e-09	2	3	amplified
0.115384615384615	1.42984060312673e-07	2	3	amplified
0.153846153846154	1.54853125513386e-06	2	3	amplified
0.192307692307692	1.28332648483714e-05	2	3	amplified
0.230769230769231	8.4599872155769e-05	2	3	amplified
0.269230769230769	0.000455266995789713	2	3	amplified
0.307692307692308	0.00203654629427293	2	3	amplified
0.346153846153846	0.00767165011823198	2	3	amplified
0.384615384615385	0.0245641767863389	2	3	amplified
0.423076923076923	0.0672967385214436	2	3	amplified
0.461538461538462	0.158441350402428	2	3	amplified
0.5	0.32137916930022	2	3	amplified
0.538461538461538	0.562079240620773	2	3	amplified
0.576923076923077	0.846938816935378	2	3	amplified
0.615384615384615	1.09670354086171	2	3	amplified
0.653846153846154	1.21507987965261	2	3	amplified
0.692307692307692	1.14429852743983	2	3	amplified
0.730769230769231	0.907486619615035	2	3	amplified
0.769230769230769	0.598236324969523	2	3	amplified
0.807692307692308	0.321935775434361	2	3	amplified
0.846153846153846	0.137810106871726	2	3	amplified
0.884615384615385	0.0451416812716164	2	3	amplified
0.923076923076923	0.0106280171925893	2	3	amplified
0.961538461538462	0.00160142550319403	2	3	amplified
1	0.000116010660052144	2	3	amplified
0	0	3	3	amplified
0.0384615384615385	0	3	3	amplified
0.0769230769230769	0	3	3	amplified
0.115384615384615	0	3	3	amplified
0.153846153846154	0	3	3	amplified
0.192307692307692	0	3	3	amplified
0.230769230769231	0	3	3	amplified
0.269230769230769	0	3	3	amplified
0.307692307692308	0	3	3	amplified
0.346153846153846	0	3	3	amplified
0.384615384615385	0	3	3	amplified
0.423076923076923	0	3	3	amplified
0.461538461538462	0	3	3	amplified
0.5	0	3	3	amplified
0.538461538461538	0	3	3	amplified
0.576923076923077	0	3	3	amplified
0.615384615384615	0	3	3	amplified
0.653846153846154	0	3	3	amplified
0.692307692307692	0	3	3	amplified
0.730769230769231	0	3	3	amplified
0.769230769230769	0	3	3	amplified
0.807692307692308	0	3	3	amplified
0.846153846153846	0	3	3	amplified
0.884615384615385	0	3	3	amplified
0.923076923076923	0	3	3	amplified
0.961538461538462	0	3	3	amplified
1	0	3	3	amplified
0	0.0995721913432464	1	4	non-amplified
