x	p	B	CN	Peak
0	0	1	1	non-amplified
0.0625	0	1	1	non-amplified
0.125	0	1	1	non-amplified
0.1875	0	1	1	non-amplified
0.25	0	1	1	non-amplified
0.3125	0	1	1	non-amplified
0.375	0	1	1	non-amplified
0.4375	0	1	1	non-amplified
0.5	0	1	1	non-amplified
0.5625	0	1	1	non-amplified
0.625	0	1	1	non-amplified
0.6875	0	1	1	non-amplified
0.75	0	1	1	non-amplified
0.8125	0	1	1	non-amplified
0.875	0	1	1	non-amplified
0.9375	0	1	1	non-amplified
1	76	1	1	non-amplified
0	2.70083546638489e-07	1	2	non-amplified
0.03125	8.64267349243161e-06	1	2	non-amplified
0.0625	0.00013396143913269	1	2	non-amplified
0.09375	0.00133961439132691	1	2	non-amplified
0.125	0.00971220433712007	1	2	non-amplified
0.15625	0.0543883442878724	1	2	non-amplified
0.1875	0.244747549295425	1	2	non-amplified
0.21875	0.909062325954433	1	2	non-amplified
0.25	2.84081976860762	1	2	non-amplified
0.28125	7.57551938295364	1	2	non-amplified
0.3125	17.4236945807934	1	2	non-amplified
0.34375	34.8473891615869	1	2	non-amplified
0.375	60.9829310327769	1	2	non-amplified
0.40625	93.8198938965797	1	2	non-amplified
0.4375	127.326998859644	1	2	non-amplified
0.46875	152.792398631573	1	2	non-amplified
0.5	162.341923546046	1	2	non-amplified
0.53125	152.792398631573	1	2	non-amplified
0.5625	127.326998859644	1	2	non-amplified
0.59375	93.8198938965797	1	2	non-amplified
0.625	60.9829310327769	1	2	non-amplified
0.65625	34.8473891615869	1	2	non-amplified
0.6875	17.4236945807934	1	2	non-amplified
0.71875	7.57551938295364	1	2	non-amplified
0.75	2.84081976860762	1	2	non-amplified
0.78125	0.909062325954433	1	2	non-amplified
0.8125	0.244747549295425	1	2	non-amplified
0.84375	0.0543883442878724	1	2	non-amplified
0.875	0.00971220433712007	1	2	non-amplified
0.90625	0.00133961439132691	1	2	non-amplified
0.9375	0.00013396143913269	1	2	non-amplified
0.96875	8.64267349243161e-06	1	2	non-amplified
1	2.70083546638489e-07	1	2	non-amplified
0	0	2	2	amplified
0.03125	0	2	2	amplified
0.0625	0	2	2	amplified
0.09375	0	2	2	amplified
0.125	0	2	2	amplified
0.15625	0	2	2	amplified
0.1875	0	2	2	amplified
0.21875	0	2	2	amplified
0.25	0	2	2	amplified
0.28125	0	2	2	amplified
0.3125	0	2	2	amplified
0.34375	0	2	2	amplified
0.375	0	2	2	amplified
0.40625	0	2	2	amplified
0.4375	0	2	2	amplified
0.46875	0	2	2	amplified
0.5	0	2	2	amplified
0.53125	0	2	2	amplified
0.5625	0	2	2	amplified
0.59375	0	2	2	amplified
0.625	0	2	2	amplified
0.65625	0	2	2	amplified
0.6875	0	2	2	amplified
0.71875	0	2	2	amplified
0.75	0	2	2	amplified
0.78125	0	2	2	amplified
0.8125	0	2	2	amplified
0.84375	0	2	2	amplified
0.875	0	2	2	amplified
0.90625	0	2	2	amplified
0.9375	0	2	2	amplified
0.96875	0	2	2	amplified
1	0	2	2	amplified
