x	p	B	CN	Peak
0	0.0001226806640625	1	2	non-amplified
0.0666666666666667	0.0018402099609375	1	2	non-amplified
0.133333333333333	0.0128814697265625	1	2	non-amplified
0.2	0.0558197021484374	1	2	non-amplified
0.266666666666667	0.167459106445313	1	2	non-amplified
0.333333333333333	0.368410034179688	1	2	non-amplified
0.4	0.614016723632812	1	2	non-amplified
0.466666666666667	0.789450073242188	1	2	non-amplified
0.533333333333333	0.789450073242187	1	2	non-amplified
0.6	0.614016723632812	1	2	non-amplified
0.666666666666667	0.368410034179688	1	2	non-amplified
0.733333333333333	0.167459106445313	1	2	non-amplified
0.8	0.0558197021484374	1	2	non-amplified
0.866666666666667	0.0128814697265625	1	2	non-amplified
0.933333333333333	0.0018402099609375	1	2	non-amplified
1	0.0001226806640625	1	2	non-amplified
0	0	2	2	amplified
0.0666666666666667	0	2	2	amplified
0.133333333333333	0	2	2	amplified
0.2	0	2	2	amplified
0.266666666666667	0	2	2	amplified
0.333333333333333	0	2	2	amplified
0.4	0	2	2	amplified
0.466666666666667	0	2	2	amplified
0.533333333333333	0	2	2	amplified
0.6	0	2	2	amplified
0.666666666666667	0	2	2	amplified
0.733333333333333	0	2	2	amplified
0.8	0	2	2	amplified
0.866666666666667	0	2	2	amplified
0.933333333333333	0	2	2	amplified
1	0.99	2	2	amplified
0	0.01186945862315	1	4	non-amplified
0.03125	0.126607558646934	1	4	non-amplified
0.0625	0.654139053009157	1	4	non-amplified
0.09375	2.18046351003052	1	4	non-amplified
0.125	5.26945348257377	1	4	non-amplified
0.15625	9.83631316747102	1	4	non-amplified
0.1875	14.7544697512065	1	4	non-amplified
0.21875	18.2674387395891	1	4	non-amplified
0.25	19.0285820204053	1	4	non-amplified
0.28125	16.9142951292491	1	4	non-amplified
0.3125	12.9676262657577	1	4	non-amplified
0.34375	8.64508417717177	1	4	non-amplified
0.375	5.04296577001687	1	4	non-amplified
0.40625	2.58613629231635	1	4	non-amplified
0.4375	1.16991879890501	1	4	non-amplified
0.46875	0.467967519562003	1	4	non-amplified
0.5	0.165738496511543	1	4	non-amplified
0.53125	0.0519963910624449	1	4	non-amplified
0.5625	0.0144434419617902	1	4	non-amplified
0.59375	0.00354751206079059	1	4	non-amplified
0.625	0.000768627613171294	1	4	non-amplified
0.65625	0.000146405259651676	1	4	non-amplified
0.6875	2.44008766086126e-05	1	4	non-amplified
0.71875	3.53635892878444e-06	1	4	non-amplified
0.75	4.42044866098052e-07	1	4	non-amplified
0.78125	4.71514523837924e-08	1	4	non-amplified
0.8125	4.23154059854545e-09	1	4	non-amplified
0.84375	3.1344745174411e-10	1	4	non-amplified
0.875	1.86575864133397e-11	1	4	non-amplified
0.90625	8.57820064981136e-13	1	4	non-amplified
0.9375	2.8594002166038e-14	1	4	non-amplified
0.96875	6.14924777764259e-16	1	4	non-amplified
1	6.40546643504437e-18	1	4	non-amplified
0	3.81655991077423e-08	2	4	amplified
0.03125	1.22129917144775e-06	2	4	amplified
0.0625	1.89301371574402e-05	2	4	amplified
0.09375	0.000189301371574402	2	4	amplified
0.125	0.00137243494391442	2	4	amplified
0.15625	0.00768563568592072	2	4	amplified
0.1875	0.0345853605866432	2	4	amplified
0.21875	0.128459910750389	2	4	amplified
0.25	0.401437221094967	2	4	amplified
0.28125	1.07049925625324	2	4	amplified
0.3125	2.46214828938245	2	4	amplified
0.34375	4.92429657876493	2	4	amplified
0.375	8.61751901283861	2	4	amplified
0.40625	13.2577215582132	2	4	amplified
0.4375	17.992622114718	2	4	amplified
0.46875	21.5911465376615	2	4	amplified
0.5	22.9405931962654	2	4	amplified
0.53125	21.5911465376616	2	4	amplified
0.5625	17.992622114718	2	4	amplified
0.59375	13.2577215582132	2	4	amplified
0.625	8.61751901283861	2	4	amplified
0.65625	4.92429657876493	2	4	amplified
0.6875	2.46214828938245	2	4	amplified
0.71875	1.07049925625324	2	4	amplified
0.75	0.401437221094967	2	4	amplified
0.78125	0.128459910750389	2	4	amplified
0.8125	0.0345853605866432	2	4	amplified
0.84375	0.00768563568592072	2	4	amplified
0.875	0.00137243494391442	2	4	amplified
0.90625	0.000189301371574402	2	4	amplified
0.9375	1.89301371574402e-05	2	4	amplified
0.96875	1.22129917144775e-06	2	4	amplified
1	3.81655991077423e-08	2	4	amplified
0	0	3	4	amplified
0.03125	0	3	4	amplified
0.0625	0	3	4	amplified
0.09375	0	3	4	amplified
0.125	0	3	4	amplified
0.15625	0	3	4	amplified
0.1875	0	3	4	amplified
0.21875	0	3	4	amplified
0.25	0	3	4	amplified
0.28125	0	3	4	amplified
0.3125	0	3	4	amplified
0.34375	0	3	4	amplified
0.375	0	3	4	amplified
0.40625	0	3	4	amplified
0.4375	0	3	4	amplified
0.46875	0	3	4	amplified
0.5	0	3	4	amplified
0.53125	0	3	4	amplified
0.5625	0	3	4	amplified
0.59375	0	3	4	amplified
0.625	0	3	4	amplified
0.65625	0	3	4	amplified
0.6875	0	3	4	amplified
0.71875	0	3	4	amplified
0.75	0	3	4	amplified
0.78125	0	3	4	amplified
0.8125	0	3	4	amplified
0.84375	0	3	4	amplified
0.875	0	3	4	amplified
0.90625	0	3	4	amplified
0.9375	0	3	4	amplified
0.96875	0	3	4	amplified
1	0	3	4	amplified
0	0	4	4	amplified
0.03125	0	4	4	amplified
0.0625	0	4	4	amplified
0.09375	0	4	4	amplified
0.125	0	4	4	amplified
0.15625	0	4	4	amplified
0.1875	0	4	4	amplified
0.21875	0	4	4	amplified
0.25	0	4	4	amplified
0.28125	0	4	4	amplified
0.3125	0	4	4	amplified
0.34375	0	4	4	amplified
0.375	0	4	4	amplified
0.40625	0	4	4	amplified
0.4375	0	4	4	amplified
0.46875	0	4	4	amplified
0.5	0	4	4	amplified
0.53125	0	4	4	amplified
0.5625	0	4	4	amplified
0.59375	0	4	4	amplified
0.625	0	4	4	amplified
0.65625	0	4	4	amplified
0.6875	0	4	4	amplified
0.71875	0	4	4	amplified
0.75	0	4	4	amplified
0.78125	0	4	4	amplified
0.8125	0	4	4	amplified
0.84375	0	4	4	amplified
0.875	0	4	4	amplified
0.90625	0	4	4	amplified
0.9375	0	4	4	amplified
0.96875	0	4	4	amplified
1	0	4	4	amplified
