x	p	B	CN	Peak
0	3.29261860589579e-05	1	2	non-amplified
0.0526315789473684	0.000532916418806098	1	2	non-amplified
0.105263157894737	0.00408569254418006	1	2	non-amplified
0.157894736842105	0.0197222936391902	1	2	non-amplified
0.210526315789474	0.0672018894372407	1	2	non-amplified
0.263157894736842	0.171738161895171	1	2	non-amplified
0.315789473684211	0.341356099569413	1	2	non-amplified
0.368421052631579	0.54002896175267	1	2	non-amplified
0.421052631578947	0.690037006683967	1	2	non-amplified
0.473684210526316	0.718433591321167	1	2	non-amplified
0.526315789473684	0.611998985199512	1	2	non-amplified
0.578947368421053	0.426544747260267	1	2	non-amplified
0.631578947368421	0.242235288567559	1	2	non-amplified
0.684210526315789	0.111110773388539	1	2	non-amplified
0.736842105263158	0.0405642506021648	1	2	non-amplified
0.789473684210526	0.0115182439981455	1	2	non-amplified
0.842105263157895	0.00245295936997544	1	2	non-amplified
0.894736842105263	0.000368745526205459	1	2	non-amplified
0.947368421052632	3.49018399289117e-05	1	2	non-amplified
1	1.56479984086739e-06	1	2	non-amplified
0	0	2	2	amplified
0.0526315789473684	0	2	2	amplified
0.105263157894737	0	2	2	amplified
0.157894736842105	0	2	2	amplified
0.210526315789474	0	2	2	amplified
0.263157894736842	0	2	2	amplified
0.315789473684211	0	2	2	amplified
0.368421052631579	0	2	2	amplified
0.421052631578947	0	2	2	amplified
0.473684210526316	0	2	2	amplified
0.526315789473684	0	2	2	amplified
0.578947368421053	0	2	2	amplified
0.631578947368421	0	2	2	amplified
0.684210526315789	0	2	2	amplified
0.736842105263158	0	2	2	amplified
0.789473684210526	0	2	2	amplified
0.842105263157895	0	2	2	amplified
0.894736842105263	0	2	2	amplified
0.947368421052632	0	2	2	amplified
1	0	2	2	amplified
0	0.000579349698798637	1	3	non-amplified
0.0344827586206897	0.00772852498197382	1	3	non-amplified
0.0689655172413793	0.0497717008839112	1	3	non-amplified
0.103448275862069	0.206054841659394	1	3	non-amplified
0.137931034482759	0.616103976561585	1	3	non-amplified
0.172413793103448	1.41703914609165	1	3	non-amplified
0.206896551724138	2.60735202880863	1	3	non-amplified
0.241379310344828	3.94082635211362	1	3	non-amplified
0.275862068965517	4.98514533542373	1	3	non-amplified
0.310344827586207	5.35072266002147	1	3	non-amplified
0.344827586206897	4.92266484721975	1	3	non-amplified
0.379310344827586	3.91128097860915	1	3	non-amplified
0.413793103448276	2.69878387524032	1	3	non-amplified
0.448275862068966	1.62342230033687	1	3	non-amplified
0.482758620689655	0.853456295034238	1	3	non-amplified
0.517241379310345	0.39258989571575	1	3	non-amplified
0.551724137931034	0.158017433025589	1	3	non-amplified
0.586206896551724	0.0555849558525309	1	3	non-amplified
0.620689655172414	0.0170460531281094	1	3	non-amplified
0.655172413793103	0.00453963309622284	1	3	non-amplified
0.689655172413793	0.00104411561213125	1	3	non-amplified
