x	p	B	CN	Peak
0	0.000303811455140995	1	4	non-amplified
0.0208333333333333	0.00466257580134753	1	4	non-amplified
0.0416666666666667	0.035032754915567	1	4	non-amplified
0.0625	0.171747882375184	1	4	non-amplified
0.0833333333333333	0.617766617727062	1	4	non-amplified
0.104166666666667	1.73815151763206	1	4	non-amplified
0.125	3.98277122124081	1	4	non-amplified
0.145833333333333	7.64041826115584	1	4	non-amplified
0.166666666666667	12.5196309432375	1	4	non-amplified
0.1875	17.7905564423934	1	4	non-amplified
0.208333333333333	22.1837346659232	1	4	non-amplified
0.229166666666667	24.502257336635	1	4	non-amplified
0.25	24.1550031226805	1	4	non-amplified
0.270833333333333	21.3868473488097	1	4	non-amplified
0.291666666666667	17.0949290033003	1	4	non-amplified
0.3125	12.3889780259745	1	4	non-amplified
0.333333333333333	8.16977249927147	1	4	non-amplified
0.354166666666667	4.91690189632025	1	4	non-amplified
0.375	2.70745505024135	1	4	non-amplified
0.395833333333333	1.36681404254934	1	4	non-amplified
0.416666666666667	0.63366242856964	1	4	non-amplified
0.4375	0.270132735988872	1	4	non-amplified
0.458333333333333	0.105998281375968	1	4	non-amplified
0.479166666666667	0.0383111209232277	1	4	non-amplified
0.5	0.0127595144798164	1	4	non-amplified
0.520833333333333	0.00391638975053957	1	4	non-amplified
0.541666666666667	0.00110769683943832	1	4	non-amplified
0.5625	0.000288576097752386	1	4	non-amplified
0.583333333333333	6.91993703793994e-05	1	4	non-amplified
0.604166666666667	1.52585991453519e-05	1	4	non-amplified
0.625	3.08977982693861e-06	1	4	non-amplified
0.645833333333333	5.73612844764107e-07	1	4	non-amplified
0.666666666666667	9.74312633857411e-08	1	4	non-amplified
0.6875	1.51037538788038e-08	1	4	non-amplified
0.708333333333333	2.13048148950714e-09	1	4	non-amplified
0.729166666666667	2.72469741515199e-10	1	4	non-amplified
0.75	3.14586190600503e-11	1	4	non-amplified
0.770833333333333	3.26211824781549e-12	1	4	non-amplified
0.791666666666667	3.01918212338095e-13	1	4	non-amplified
0.8125	2.475171111092e-14	1	4	non-amplified
0.833333333333333	1.78060778910192e-15	1	4	non-amplified
0.854166666666667	1.11084872855869e-16	1	4	non-amplified
0.875	5.91948868959838e-18	1	4	non-amplified
0.895833333333333	2.64087297969743e-19	1	4	non-amplified
0.916666666666667	9.59500850694027e-21	1	4	non-amplified
0.9375	2.72692607604656e-22	1	4	non-amplified
0.958333333333333	5.68613689326474e-24	1	4	non-amplified
0.979166666666667	7.73624067110832e-26	1	4	non-amplified
1	5.15310815677577e-28	1	4	non-amplified
0	7.93603395236148e-12	2	4	amplified
0.0208333333333333	3.5807385193055e-10	2	4	amplified
0.0416666666666667	7.90985138914589e-09	2	4	amplified
0.0625	1.1400732468889e-07	2	4	amplified
0.0833333333333333	1.205627458585e-06	2	4	amplified
0.104166666666667	9.97295033741512e-06	2	4	amplified
0.125	6.7184442106387e-05	2	4	amplified
0.145833333333333	0.000378920253480019	2	4	amplified
0.166666666666667	0.00182544832114001	2	4	amplified
0.1875	0.00762631743054052	2	4	amplified
0.208333333333333	0.0279580797003612	2	4	amplified
0.229166666666667	0.090787509717901	2	4	amplified
0.25	0.263132465665715	2	4	amplified
0.270833333333333	0.68495404908675	2	4	amplified
0.291666666666667	1.60964201535388	2	4	amplified
0.3125	3.42961058738065	2	4	amplified
0.333333333333333	6.64915752628424	2	4	amplified
0.354166666666667	11.7650975523899	2	4	amplified
0.375	19.046385704258	2	4	amplified
0.395833333333333	28.2688461505303	2	4	amplified
0.416666666666667	38.5304373031728	2	4	amplified
0.4375	48.2914814199766	2	4	amplified
0.458333333333333	55.7108090199549	2	4	amplified
0.479166666666667	59.1987901064216	2	4	amplified
0.5	57.9654819792045	2	4	amplified
0.520833333333333	52.3080509380341	2	4	amplified
0.541666666666667	43.4961562030884	2	4	amplified
0.5625	33.3148337140692	2	4	amplified
0.583333333333333	23.4869577684187	2	4	amplified
0.604166666666667	15.226027794699	2	4	amplified
0.625	9.06456188044417	2	4	amplified
0.645833333333333	4.94749635539083	2	4	amplified
0.666666666666667	2.47065599247329	2	4	amplified
0.6875	1.12602018566055	2	4	amplified
0.708333333333333	0.466967194641586	2	4	amplified
0.729166666666667	0.175579665185235	2	4	amplified
0.75	0.0595995419045439	2	4	amplified
0.770833333333333	0.0181698062887366	2	4	amplified
0.791666666666667	0.00494409992172461	2	4	amplified
0.8125	0.0011916548529285	2	4	amplified
0.833333333333333	0.000252035001394379	2	4	amplified
0.854166666666667	4.62269075728225e-05	2	4	amplified
0.875	7.24221551974227e-06	2	4	amplified
0.895833333333333	9.49909198403395e-07	2	4	amplified
0.916666666666667	1.01467573465818e-07	2	4	amplified
0.9375	8.47817947181053e-09	2	4	amplified
0.958333333333333	5.19749263271863e-10	2	4	amplified
0.979166666666667	2.07899705308742e-11	2	4	amplified
1	4.07136922896291e-13	2	4	amplified
0	0	3	4	amplified
0.0208333333333333	0	3	4	amplified
0.0416666666666667	0	3	4	amplified
0.0625	0	3	4	amplified
0.0833333333333333	0	3	4	amplified
0.104166666666667	0	3	4	amplified
0.125	0	3	4	amplified
0.145833333333333	0	3	4	amplified
0.166666666666667	0	3	4	amplified
0.1875	0	3	4	amplified
0.208333333333333	0	3	4	amplified
0.229166666666667	0	3	4	amplified
0.25	0	3	4	amplified
0.270833333333333	0	3	4	amplified
0.291666666666667	0	3	4	amplified
0.3125	0	3	4	amplified
0.333333333333333	0	3	4	amplified
0.354166666666667	0	3	4	amplified
0.375	0	3	4	amplified
0.395833333333333	0	3	4	amplified
0.416666666666667	0	3	4	amplified
0.4375	0	3	4	amplified
0.458333333333333	0	3	4	amplified
0.479166666666667	0	3	4	amplified
0.5	0	3	4	amplified
0.520833333333333	0	3	4	amplified
0.541666666666667	0	3	4	amplified
0.5625	0	3	4	amplified
0.583333333333333	0	3	4	amplified
0.604166666666667	0	3	4	amplified
0.625	0	3	4	amplified
0.645833333333333	0	3	4	amplified
0.666666666666667	0	3	4	amplified
0.6875	0	3	4	amplified
0.708333333333333	0	3	4	amplified
0.729166666666667	0	3	4	amplified
0.75	0	3	4	amplified
0.770833333333333	0	3	4	amplified
0.791666666666667	0	3	4	amplified
0.8125	0	3	4	amplified
0.833333333333333	0	3	4	amplified
0.854166666666667	0	3	4	amplified
0.875	0	3	4	amplified
0.895833333333333	0	3	4	amplified
0.916666666666667	0	3	4	amplified
0.9375	0	3	4	amplified
0.958333333333333	0	3	4	amplified
0.979166666666667	0	3	4	amplified
1	0	3	4	amplified
0	1.31026716724171e-71	4	4	amplified
0.0208333333333333	1.97064181953157e-68	4	4	amplified
0.0416666666666667	1.45104925978172e-65	4	4	amplified
0.0625	6.97148555477344e-63	4	4	amplified
0.0833333333333333	2.45744865805768e-60	4	4	amplified
0.104166666666667	6.77600509981764e-58	4	4	amplified
0.125	1.52158958963683e-55	4	4	amplified
0.145833333333333	2.86058842851726e-53	4	4	amplified
0.166666666666667	4.59362825146062e-51	4	4	amplified
0.1875	6.39705267610808e-49	4	4	amplified
0.208333333333333	7.81719837020414e-47	4	4	amplified
0.229166666666667	8.46152502374832e-45	4	4	amplified
0.25	8.17477334238792e-43	4	4	amplified
0.270833333333333	7.09318794631803e-41	4	4	amplified
0.291666666666667	5.55633055794918e-39	4	4	amplified
0.3125	3.94622943626796e-37	4	4	amplified
0.333333333333333	2.55025077318815e-35	4	4	amplified
0.354166666666667	1.50414790700978e-33	4	4	amplified
0.375	8.11682777967879e-32	4	4	amplified
0.395833333333333	4.01569374363051e-30	4	4	amplified
0.416666666666667	1.82446352418949e-28	4	4	amplified
0.4375	7.62220316772494e-27	4	4	amplified
0.458333333333333	2.9310835817706e-25	4	4	amplified
0.479166666666667	1.03819830055758e-23	4	4	amplified
0.5	3.38856389765321e-22	4	4	amplified
0.520833333333333	1.01928002041409e-20	4	4	amplified
0.541666666666667	2.82523513350671e-19	4	4	amplified
0.5625	7.21306945196533e-18	4	4	amplified
0.583333333333333	1.69507132121186e-16	4	4	amplified
0.604166666666667	3.66291274008994e-15	4	4	amplified
0.625	7.26884683755626e-14	4	4	amplified
0.645833333333333	1.32246116657476e-12	4	4	amplified
0.666666666666667	2.20134681686091e-11	4	4	amplified
0.6875	3.34426829551393e-10	4	4	amplified
0.708333333333333	4.62295911438692e-09	4	4	amplified
0.729166666666667	5.79410875669827e-08	4	4	amplified
0.75	6.5559267598938e-07	4	4	amplified
0.770833333333333	6.66223908572993e-06	4	4	amplified
0.791666666666667	6.04276773214449e-05	4	4	amplified
0.8125	0.000485487322069729	4	4	amplified
0.833333333333333	0.00342268562059159	4	4	amplified
0.854166666666667	0.020925687696625	4	4	amplified
0.875	0.109278591304597	4	4	amplified
0.895833333333333	0.477776166634053	4	4	amplified
0.916666666666667	1.70117271453034	4	4	amplified
0.9375	4.73808104195117	4	4	amplified
0.958333333333333	9.68216560746543	4	4	amplified
0.979166666666667	12.9095541432872	4	4	amplified
1	8.42707006575694	4	4	amplified
