x	p	B	CN	Peak
0	1.66208261946997e-18	1	1	non-amplified
0.0555555555555556	2.84216127929365e-16	1	1	non-amplified
0.111111111111111	2.29504523302961e-14	1	1	non-amplified
0.166666666666667	1.16282291806834e-12	1	1	non-amplified
0.222222222222222	4.14255664561843e-11	1	1	non-amplified
0.277777777777778	1.10192006773451e-09	1	1	non-amplified
0.333333333333333	2.26811880608685e-08	1	1	non-amplified
0.388888888888889	3.69379348419858e-07	1	1	non-amplified
0.444444444444444	4.82501773873439e-06	1	1	non-amplified
0.5	5.09307427977518e-05	1	1	non-amplified
0.555555555555556	0.000435457850920777	1	1	non-amplified
0.611111111111111	0.00300861787908901	1	1	non-amplified
0.666666666666667	0.0166727574132849	1	1	non-amplified
0.722222222222222	0.0731036286582488	1	1	non-amplified
0.777777777777778	0.248030168661916	1	1	non-amplified
0.833333333333333	0.62834309394352	1	1	non-amplified
0.888888888888889	1.11923613608689	1	1	non-amplified
0.944444444444444	1.25091097562653	1	1	non-amplified
1	0.660203014913999	1	1	non-amplified
0	1.16648050054784e-06	1	2	non-amplified
0.032258064516129	3.27170007058415e-05	1	2	non-amplified
0.0645161290322581	0.00044401643815071	1	2	non-amplified
0.0967741935483871	0.00388338186382602	1	2	non-amplified
0.129032258064516	0.0245947518042315	1	2	non-amplified
0.161290322580645	0.120162930243531	1	2	non-amplified
0.193548387096774	0.471114980478606	1	2	non-amplified
0.225806451612903	1.52231031107033	1	2	non-amplified
0.258064516129032	4.13198513004803	1	2	non-amplified
0.290322580645161	9.55384921603697	1	2	non-amplified
0.32258064516129	19.0167093919213	1	2	non-amplified
0.354838709677419	32.8470434951366	1	2	non-amplified
0.387096774193548	49.5312560640949	1	2	non-amplified
0.419354838709677	65.4973752349387	1	2	non-amplified
0.451612903225806	76.1908242528878	1	2	non-amplified
0.483870967741935	78.1258293132786	1	2	non-amplified
0.516129032258065	70.6852741405854	1	2	non-amplified
0.548387096774194	56.4294205324001	1	2	non-amplified
0.580645161290323	39.7095922265038	1	2	non-amplified
