x	p	B	CN	Peak
0	6.22696242245357e-25	1	1	non-amplified
0.0454545454545455	1.64391807952773e-22	1	1	non-amplified
0.0909090909090909	2.07133678020497e-20	1	1	non-amplified
0.136363636363636	1.65706942416395e-18	1	1	non-amplified
0.181818181818182	9.44529571773453e-17	1	1	non-amplified
0.227272727272727	4.08036775006133e-15	1	1	non-amplified
0.272727272727273	1.38732503502085e-13	1	1	non-amplified
0.318181818181818	3.80523438177146e-12	1	1	non-amplified
0.363636363636364	8.56177735898584e-11	1	1	non-amplified
0.409090909090909	1.59819844034401e-09	1	1	non-amplified
0.454545454545455	2.49318956693667e-08	1	1	non-amplified
0.5	3.26381179671708e-07	1	1	non-amplified
0.545454545454545	3.59019297638879e-06	1	1	non-amplified
0.590909090909091	3.31402428589734e-05	1	1	non-amplified
0.636363636363636	0.000255653302054937	1	1	non-amplified
0.681818181818182	0.0016361811331516	1	1	non-amplified
0.727272727272727	0.00858995094904588	1	1	non-amplified
0.772727272727273	0.0363809687253708	1	1	non-amplified
0.818181818181818	0.121269895751236	1	1	non-amplified
0.863636363636364	0.306366052424175	1	1	non-amplified
0.909090909090909	0.551458894363514	1	1	non-amplified
0.954545454545455	0.630238736415444	1	1	non-amplified
1	0.343766583499333	1	1	non-amplified
0	6.89077830328363e-08	1	2	non-amplified
0.0294117647058824	2.1626442674921e-06	1	2	non-amplified
0.0588235294117647	3.29387357664181e-05	1	2	non-amplified
0.0882352941176471	0.000324319859853963	1	2	non-amplified
0.117647058823529	0.00232013438203219	1	2	non-amplified
0.147058823529412	0.0128499750389475	1	2	non-amplified
0.176470588235294	0.0573306578660735	1	2	non-amplified
0.205882352941176	0.211682429043963	1	2	non-amplified
0.235294117647059	0.659472182790808	1	2	non-amplified
0.264705882352941	1.75859248744216	1	2	non-amplified
0.294117647058824	4.05829035563574	1	2	non-amplified
0.323529411764706	8.17334001694474	1	2	non-amplified
0.352941176470588	14.4605246453638	1	2	non-amplified
0.382352941176471	22.5892219312191	1	2	non-amplified
0.411764705882353	31.2773842124572	1	2	non-amplified
0.441176470588235	38.4952421076397	1	2	non-amplified
0.470588235294118	42.1967076949127	1	2	non-amplified
0.5	41.2420310502315	1	2	non-amplified
0.529411764705882	35.9545911719966	1	2	non-amplified
0.558823529411765	27.9485081175035	1	2	non-amplified
0.588235294117647	19.3489671582716	1	2	non-amplified
0.617647058823529	11.9070567127826	1	2	non-amplified
0.647058823529412	6.49475820697229	1	2	non-amplified
0.676470588235294	3.12791030703683	1	2	non-amplified
0.705882352941177	1.32334666836174	1	2	non-amplified
0.735294117647059	0.488620308318181	1	2	non-amplified
0.764705882352941	0.156127199107584	1	2	non-amplified
0.794117647058823	0.0427014561661769	1	2	non-amplified
0.823529411764706	0.00985418219219466	1	2	non-amplified
0.852941176470588	0.00188196582980906	1	2	non-amplified
0.882352941176471	0.00028953320458601	1	2	non-amplified
0.911764705882353	3.44853444668199e-05	1	2	non-amplified
0.941176470588235	2.9843086557825e-06	1	2	non-amplified
0.970588235294118	1.66954330393426e-07	1	2	non-amplified
1	4.53269675276269e-09	1	2	non-amplified
0	0	2	2	amplified
0.0294117647058824	0	2	2	amplified
0.0588235294117647	0	2	2	amplified
0.0882352941176471	0	2	2	amplified
0.117647058823529	0	2	2	amplified
0.147058823529412	0	2	2	amplified
0.176470588235294	0	2	2	amplified
0.205882352941176	0	2	2	amplified
0.235294117647059	0	2	2	amplified
0.264705882352941	0	2	2	amplified
0.294117647058824	0	2	2	amplified
0.323529411764706	0	2	2	amplified
0.352941176470588	0	2	2	amplified
0.382352941176471	0	2	2	amplified
0.411764705882353	0	2	2	amplified
0.441176470588235	0	2	2	amplified
0.470588235294118	0	2	2	amplified
0.5	0	2	2	amplified
0.529411764705882	0	2	2	amplified
0.558823529411765	0	2	2	amplified
0.588235294117647	0	2	2	amplified
0.617647058823529	0	2	2	amplified
0.647058823529412	0	2	2	amplified
0.676470588235294	0	2	2	amplified
0.705882352941177	0	2	2	amplified
0.735294117647059	0	2	2	amplified
0.764705882352941	0	2	2	amplified
0.794117647058823	0	2	2	amplified
0.823529411764706	0	2	2	amplified
0.852941176470588	0	2	2	amplified
0.882352941176471	0	2	2	amplified
0.911764705882353	0	2	2	amplified
0.941176470588235	0	2	2	amplified
0.970588235294118	0	2	2	amplified
1	0	2	2	amplified
0	5.10800428982902e-08	1	3	non-amplified
0.0208333333333333	1.1768841883766e-06	1	3	non-amplified
0.0416666666666667	1.32752536448881e-05	1	3	non-amplified
0.0625	9.77058668263762e-05	1	3	non-amplified
0.0833333333333333	0.000527611680862436	1	3	non-amplified
0.104166666666667	0.00222863173996293	1	3	non-amplified
0.125	0.00766649318547245	1	3	non-amplified
0.145833333333333	0.0220795003741606	1	3	non-amplified
0.166666666666667	0.0543155709204355	1	3	non-amplified
0.1875	0.115873217963595	1	3	non-amplified
0.208333333333333	0.21691466402785	1	3	non-amplified
0.229166666666667	0.359683951987999	1	3	non-amplified
0.25	0.532332248942238	1	3	non-amplified
0.270833333333333	0.707592404747837	1	3	non-amplified
0.291666666666667	0.849110885697403	1	3	non-amplified
0.3125	0.923832643638775	1	3	non-amplified
0.333333333333333	0.914594317202387	1	3	non-amplified
0.354166666666667	0.826362865425216	1	3	non-amplified
0.375	0.683126635418179	1	3	non-amplified
0.395833333333333	0.517738081580093	1	3	non-amplified
0.416666666666667	0.360345704779746	1	3	non-amplified
0.4375	0.230621251059037	1	3	non-amplified
0.458333333333333	0.135856882442051	1	3	non-amplified
0.479166666666667	0.073717125777252	1	3	non-amplified
0.5	0.0368585628886259	1	3	non-amplified
0.520833333333333	0.0169844257790788	1	3	non-amplified
0.541666666666667	0.00721184848465504	1	3	non-amplified
0.5625	0.00282063407399841	1	3	non-amplified
0.583333333333333	0.00101542826663943	1	3	non-amplified
0.604166666666667	0.000336141771025463	1	3	non-amplified
0.625	0.000102187098391742	1	3	non-amplified
0.645833333333333	2.8480533229182e-05	1	3	non-amplified
0.666666666666667	7.26253597344144e-06	1	3	non-amplified
0.6875	1.69019019018273e-06	1	3	non-amplified
0.708333333333333	3.57922628509286e-07	1	3	non-amplified
0.729166666666667	6.87211446737826e-08	1	3	non-amplified
0.75	1.1911665076789e-08	1	3	non-amplified
0.770833333333333	1.85435650925147e-09	1	3	non-amplified
0.791666666666667	2.57657957074943e-10	1	3	non-amplified
0.8125	3.17117485630701e-11	1	3	non-amplified
0.833333333333333	3.42486884481157e-12	1	3	non-amplified
0.854166666666667	3.2076820400186e-13	1	3	non-amplified
0.875	2.56614563201489e-14	1	3	non-amplified
0.895833333333333	1.71872079539601e-15	1	3	non-amplified
0.916666666666667	9.37484070216012e-17	1	3	non-amplified
0.9375	3.99993203292163e-18	1	3	non-amplified
0.958333333333333	1.25215263639287e-19	1	3	non-amplified
0.979166666666667	2.55758836369607e-21	1	3	non-amplified
1	2.55758836369608e-23	1	3	non-amplified
0	1.75717970320522e-21	2	3	amplified
0.0208333333333333	1.55713155237879e-19	2	3	amplified
0.0416666666666667	6.75555535032034e-18	2	3	amplified
0.0625	1.91234182224451e-16	2	3	amplified
0.0833333333333333	3.97178686158475e-15	2	3	amplified
0.104166666666667	6.45262603974384e-14	2	3	amplified
0.125	8.53732060643031e-13	2	3	amplified
0.145833333333333	9.45672436404585e-12	2	3	amplified
0.166666666666667	8.94751612905879e-11	2	3	amplified
0.1875	7.34155169563795e-10	2	3	amplified
0.208333333333333	5.28591722085934e-09	2	3	amplified
0.229166666666667	3.37115839540121e-08	2	3	amplified
0.25	1.91896708661299e-07	2	3	amplified
0.270833333333333	9.81057729487346e-07	2	3	amplified
0.291666666666667	4.52795875148011e-06	2	3	amplified
0.3125	1.89477658523474e-05	2	3	amplified
0.333333333333333	7.21472622839385e-05	2	3	amplified
0.354166666666667	0.000250719897891696	2	3	amplified
0.375	0.000797160700988984	2	3	amplified
0.395833333333333	0.00232370730652659	2	3	amplified
0.416666666666667	0.00622038571285582	2	3	amplified
0.4375	0.0153117186777989	2	3	amplified
0.458333333333333	0.0346922856755724	2	3	amplified
0.479166666666667	0.0724012918446727	2	3	amplified
0.5	0.139233253547447	2	3	amplified
0.520833333333333	0.246764166287168	2	3	amplified
0.541666666666667	0.402999466835849	2	3	amplified
0.5625	0.606221420197517	2	3	amplified
0.583333333333333	0.839383504888869	2	3	amplified
0.604166666666667	1.06871109375771	2	3	amplified
0.625	1.24956989423979	2	3	amplified
0.645833333333333	1.33948931590965	2	3	amplified
0.666666666666667	1.31372990598831	2	3	amplified
0.6875	1.17592606969583	2	3	amplified
0.708333333333333	0.957767839571263	2	3	amplified
0.729166666666667	0.707274712298779	2	3	amplified
0.75	0.471516474865853	2	3	amplified
0.770833333333333	0.282321714680594	2	3	amplified
0.791666666666667	0.150876381934568	2	3	amplified
0.8125	0.0714207725134051	2	3	amplified
0.833333333333333	0.029667090120953	2	3	amplified
0.854166666666667	0.010686831713364	2	3	amplified
0.875	0.00328825591180427	2	3	amplified
0.895833333333333	0.000847064134704499	2	3	amplified
0.916666666666667	0.000177705762525419	2	3	amplified
0.9375	2.91619712862227e-05	2	3	amplified
0.958333333333333	3.51114035553183e-06	2	3	amplified
0.979166666666667	2.75834266883025e-07	2	3	amplified
1	1.06090102647317e-08	2	3	amplified
0	0	3	3	amplified
0.0208333333333333	0	3	3	amplified
0.0416666666666667	0	3	3	amplified
0.0625	0	3	3	amplified
0.0833333333333333	0	3	3	amplified
0.104166666666667	0	3	3	amplified
0.125	0	3	3	amplified
0.145833333333333	0	3	3	amplified
0.166666666666667	0	3	3	amplified
0.1875	0	3	3	amplified
0.208333333333333	0	3	3	amplified
0.229166666666667	0	3	3	amplified
0.25	0	3	3	amplified
0.270833333333333	0	3	3	amplified
0.291666666666667	0	3	3	amplified
0.3125	0	3	3	amplified
0.333333333333333	0	3	3	amplified
0.354166666666667	0	3	3	amplified
0.375	0	3	3	amplified
0.395833333333333	0	3	3	amplified
0.416666666666667	0	3	3	amplified
0.4375	0	3	3	amplified
0.458333333333333	0	3	3	amplified
0.479166666666667	0	3	3	amplified
0.5	0	3	3	amplified
0.520833333333333	0	3	3	amplified
0.541666666666667	0	3	3	amplified
0.5625	0	3	3	amplified
0.583333333333333	0	3	3	amplified
0.604166666666667	0	3	3	amplified
0.625	0	3	3	amplified
0.645833333333333	0	3	3	amplified
0.666666666666667	0	3	3	amplified
0.6875	0	3	3	amplified
0.708333333333333	0	3	3	amplified
0.729166666666667	0	3	3	amplified
0.75	0	3	3	amplified
0.770833333333333	0	3	3	amplified
0.791666666666667	0	3	3	amplified
0.8125	0	3	3	amplified
0.833333333333333	0	3	3	amplified
0.854166666666667	0	3	3	amplified
0.875	0	3	3	amplified
0.895833333333333	0	3	3	amplified
0.916666666666667	0	3	3	amplified
0.9375	0	3	3	amplified
0.958333333333333	0	3	3	amplified
0.979166666666667	0	3	3	amplified
1	0	3	3	amplified
