x	p	B	CN	Peak
0	0.00247179165441309	1	2	non-amplified
0.05	0.0260387212449623	1	2	non-amplified
0.1	0.130292990657044	1	2	non-amplified
0.15	0.411765634595543	1	2	non-amplified
0.2	0.921757804161398	1	2	non-amplified
0.25	1.55361926075448	1	2	non-amplified
0.3	2.04579635481028	1	2	non-amplified
0.35	2.15511371728106	1	2	non-amplified
0.4	1.84459637824534	1	2	non-amplified
0.45	1.2954417312868	1	2	non-amplified
0.5	0.750565094692122	1	2	non-amplified
0.55	0.359396193849802	1	2	non-amplified
0.6	0.141975213982651	1	2	non-amplified
0.65	0.0460189771687747	1	2	non-amplified
0.7	0.0121195016207842	1	2	non-amplified
0.75	0.00255342171552399	1	2	non-amplified
0.8	0.000420291265198367	1	2	non-amplified
0.85	5.20881855387289e-05	1	2	non-amplified
0.9	4.57262697477392e-06	1	2	non-amplified
0.95	2.535245168818e-07	1	2	non-amplified
1	6.6767907117726e-09	1	2	non-amplified
0	4.80330228105647e-10	2	2	amplified
0.05	2.13824424124449e-08	2	2	amplified
0.1	4.52135193592179e-07	2	2	amplified
0.15	6.03819258539238e-06	2	2	amplified
0.2	5.71193540537519e-05	2	2	amplified
0.25	0.000406837205647368	2	2	amplified
0.3	0.00226385219271518	2	2	amplified
0.35	0.010077793632087	2	2	amplified
0.4	0.0364507293870243	2	2	amplified
0.45	0.108176358180846	2	2	amplified
0.5	0.264857599546007	2	2	amplified
0.55	0.535928867116553	2	2	amplified
0.6	0.894655447525215	2	2	amplified
0.65	1.22543376435215	2	2	amplified
0.7	1.36378918935965	2	2	amplified
0.75	1.21421231052666	2	2	amplified
0.8	0.84456299824939	2	2	amplified
0.85	0.442313828305184	2	2	amplified
0.9	0.164084162113213	2	2	amplified
0.95	0.0384441670146407	2	2	amplified
1	0.00427846374840357	2	2	amplified
0	0.0359286695532987	1	3	non-amplified
0.0384615384615385	0.322280165893089	1	3	non-amplified
0.0769230769230769	1.38983321541395	1	3	non-amplified
0.115384615384615	3.8359396745425	1	3	non-amplified
0.153846153846154	7.6095453293737	1	3	non-amplified
0.192307692307692	11.5512898099893	1	3	non-amplified
0.230769230769231	13.948182445562	1	3	non-amplified
0.269230769230769	13.7489226963397	1	3	non-amplified
0.307692307692308	11.2655235343134	1	3	non-amplified
0.346153846153846	7.77321123867621	1	3	non-amplified
0.384615384615385	4.5589883914836	1	3	non-amplified
0.423076923076923	2.28778326554449	1	3	non-amplified
0.461538461538462	0.986606533266065	1	3	non-amplified
0.5	0.366562273513469	1	3	non-amplified
0.538461538461538	0.117430842621994	1	3	non-amplified
0.576923076923077	0.0324109125636702	1	3	non-amplified
0.615384615384615	0.00768746332369551	1	3	non-amplified
0.653846153846154	0.00156010285098527	1	3	non-amplified
0.692307692307692	0.000269117741794958	1	3	non-amplified
0.730769230769231	3.90928930186361e-05	1	3	non-amplified
0.769230769230769	4.72046683200034e-06	1	3	non-amplified
0.807692307692308	4.65303159154316e-07	1	3	non-amplified
0.846153846153846	3.64839977064181e-08	1	3	non-amplified
0.884615384615385	2.18903986238507e-09	1	3	non-amplified
0.923076923076923	9.4402344065357e-11	1	3	non-amplified
0.961538461538462	2.60550469620385e-12	1	3	non-amplified
1	3.45730430842431e-14	1	3	non-amplified
0	1.35735308121699e-07	2	3	amplified
0.0384615384615385	3.71769683618821e-06	2	3	amplified
0.0769230769230769	4.8954404904005e-05	2	3	amplified
0.115384615384615	0.000412562313084135	2	3	amplified
