x	p	B	CN	Peak
0	0.00291643756498745	1	3	non-amplified
0.0384615384615385	0.0375345514613886	1	3	non-amplified
0.0769230769230769	0.232245037167341	1	3	non-amplified
0.115384615384615	0.919690347182673	1	3	non-amplified
0.153846153846154	2.61766865066868	1	3	non-amplified
0.192307692307692	5.70128232115639	1	3	non-amplified
0.230769230769231	9.87747162140345	1	3	non-amplified
0.269230769230769	13.9695670074135	1	3	non-amplified
0.307692307692308	16.4229722130904	1	3	non-amplified
0.346153846153846	16.2587424909595	1	3	non-amplified
0.384615384615385	13.6817318061425	1	3	non-amplified
0.423076923076923	9.85084690042257	1	3	non-amplified
0.461538461538462	6.09521151963646	1	3	non-amplified
0.5	3.24921660239082	1	3	non-amplified
0.538461538461538	1.49347920259892	1	3	non-amplified
0.576923076923077	0.591417764229173	1	3	non-amplified
0.615384615384615	0.201266857889241	1	3	non-amplified
0.653846153846154	0.0586041733265732	1	3	non-amplified
0.692307692307692	0.0145045328983268	1	3	non-amplified
0.730769230769231	0.00302305001459865	1	3	non-amplified
0.769230769230769	0.000523743415029214	1	3	non-amplified
0.807692307692308	7.40722829827033e-05	1	3	non-amplified
0.846153846153846	8.33313183555413e-06	1	3	non-amplified
0.884615384615385	7.17373958017272e-07	1	3	non-amplified
0.923076923076923	4.43875136523184e-08	1	3	non-amplified
0.961538461538462	1.75774554063181e-09	1	3	non-amplified
1	3.34647708697211e-11	1	3	non-amplified
0	7.55864119847391e-13	2	3	amplified
0.0384615384615385	3.85266187027164e-11	2	3	amplified
0.0769230769230769	9.44092884051715e-10	2	3	amplified
0.115384615384615	1.48063676073061e-08	2	3	amplified
0.153846153846154	1.66901480405129e-07	2	3	amplified
0.192307692307692	1.43964920523711e-06	2	3	amplified
0.230769230769231	9.87798910128038e-06	2	3	amplified
0.269230769230769	5.53279163240032e-05	2	3	amplified
0.307692307692308	0.000257603491597648	2	3	amplified
0.346153846153846	0.00101000972943237	2	3	amplified
0.384615384615385	0.00336603242501915	2	3	amplified
0.423076923076923	0.00959819146936151	2	3	amplified
0.461538461538462	0.023520320679871	2	3	amplified
0.5	0.0496560007041909	2	3	amplified
0.538461538461538	0.0903921823285626	2	3	amplified
0.576923076923077	0.141763580998458	2	3	amplified
0.615384615384615	0.191065024390249	2	3	amplified
0.653846153846154	0.220331245365575	2	3	amplified
0.692307692307692	0.215968250407841	2	3	amplified
0.730769230769231	0.178266653801991	2	3	amplified
0.769230769230769	0.122315634737406	2	3	amplified
0.807692307692308	0.0685105959773872	2	3	amplified
0.846153846153846	0.030524522960222	2	3	amplified
0.884615384615385	0.010406983290786	2	3	amplified
0.923076923076923	0.00255022610343517	2	3	amplified
0.961538461538462	0.000399956252261518	2	3	amplified
1	3.01566404980123e-05	2	3	amplified
0	0	3	3	amplified
0.0384615384615385	0	3	3	amplified
0.0769230769230769	0	3	3	amplified
0.115384615384615	0	3	3	amplified
0.153846153846154	0	3	3	amplified
0.192307692307692	0	3	3	amplified
0.230769230769231	0	3	3	amplified
0.269230769230769	0	3	3	amplified
0.307692307692308	0	3	3	amplified
0.346153846153846	0	3	3	amplified
0.384615384615385	0	3	3	amplified
0.423076923076923	0	3	3	amplified
0.461538461538462	0	3	3	amplified
0.5	0	3	3	amplified
0.538461538461538	0	3	3	amplified
0.576923076923077	0	3	3	amplified
0.615384615384615	0	3	3	amplified
0.653846153846154	0	3	3	amplified
0.692307692307692	0	3	3	amplified
0.730769230769231	0	3	3	amplified
0.769230769230769	0	3	3	amplified
0.807692307692308	0	3	3	amplified
0.846153846153846	0	3	3	amplified
0.884615384615385	0	3	3	amplified
0.923076923076923	0	3	3	amplified
0.961538461538462	0	3	3	amplified
1	0	3	3	amplified
0	0.0169332789937609	1	4	non-amplified
0.0285714285714286	0.196233483991243	1	4	non-amplified
0.0571428571428571	1.10455168413799	1	4	non-amplified
0.0857142857142857	4.02293238804776	1	4	non-amplified
0.114285714285714	10.6560617101466	1	4	non-amplified
0.142857142857143	21.8752196578193	1	4	non-amplified
0.171428571428571	36.2148285305035	1	4	non-amplified
0.2	49.67643225565	1	4	non-amplified
0.228571428571429	57.5681731658285	1	4	non-amplified
0.257142857142857	57.1831017734149	1	4	non-amplified
0.285714285714286	49.2271919614616	1	4	non-amplified
0.314285714285714	37.0438735495948	1	4	non-amplified
0.342857142857143	24.5307256281598	1	4	non-amplified
0.371428571428571	14.3700700425315	1	4	non-amplified
0.4	7.47683051902378	1	4	non-amplified
0.428571428571429	3.46584852821636	1	4	non-amplified
0.457142857142857	1.43444399788219	1	4	non-amplified
0.485714285714286	0.530826118437222	1	4	non-amplified
0.514285714285714	0.175758480686572	1	4	non-amplified
0.542857142857143	0.0520685659207006	1	4	non-amplified
0.571428571428571	0.0137920749863528	1	4	non-amplified
0.6	0.00326186197718331	1	4	non-amplified
0.628571428571429	0.000687281955058693	1	4	non-amplified
0.657142857142857	0.000128621764746334	1	4	non-amplified
0.685714285714286	2.12935697489749e-05	1	4	non-amplified
0.714285714285714	3.10216688383059e-06	1	4	non-amplified
0.742857142857143	3.95053410727076e-07	1	4	non-amplified
0.771428571428571	4.36012125551625e-08	1	4	non-amplified
0.8	4.12472053794656e-09	1	4	non-amplified
0.828571428571429	3.29654172851683e-10	1	4	non-amplified
0.857142857142857	2.18299418811482e-11	1	4	non-amplified
0.885714285714286	1.16580226897922e-12	1	4	non-amplified
0.914285714285714	4.82501775204613e-14	1	4	non-amplified
0.942857142857143	1.452346480549e-15	1	4	non-amplified
0.971428571428571	2.82868978112044e-17	1	4	non-amplified
1	2.67597026594287e-19	1	4	non-amplified
0	3.29854826084814e-10	2	4	amplified
0.0285714285714286	1.14294697238389e-08	2	4	amplified
0.0571428571428571	1.92357975452208e-07	2	4	amplified
0.0857142857142857	2.09477835267454e-06	2	4	amplified
0.114285714285714	1.65906445531825e-05	2	4	amplified
0.142857142857143	0.000101833376267434	2	4	amplified
0.171428571428571	0.000504075212523797	2	4	amplified
0.2	0.00206742847879402	2	4	amplified
0.228571428571429	0.00716363967902131	2	4	amplified
0.257142857142857	0.0212760098466933	2	4	amplified
0.285714285714286	0.0547644493453885	2	4	amplified
0.314285714285714	0.123220011027124	2	4	amplified
0.342857142857143	0.243975621833706	2	4	amplified
0.371428571428571	0.427332685319498	2	4	amplified
0.4	0.664807563304192	2	4	amplified
0.428571428571429	0.92142328273961	2	4	amplified
0.457142857142857	1.14026131239027	2	4	amplified
0.485714285714286	1.26166560506241	2	4	amplified
0.514285714285714	1.24904894901178	2	4	amplified
0.542857142857143	1.10639441115096	2	4	amplified
0.571428571428571	0.876264373631563	2	4	amplified
0.6	0.619644092782319	2	4	amplified
0.628571428571429	0.390375778452862	2	4	amplified
0.657142857142857	0.218440707334275	2	4	amplified
0.685714285714286	0.108128150130466	2	4	amplified
0.714285714285714	0.047100622196831	2	4	amplified
0.742857142857143	0.0179344676826395	2	4	amplified
0.771428571428571	0.00591837433527105	2	4	amplified
0.8	0.00167405445483381	2	4	amplified
0.828571428571429	0.000400041288689595	2	4	amplified
0.857142857142857	7.92081751605397e-05	2	4	amplified
0.885714285714286	1.26477570014411e-05	2	4	amplified
0.914285714285714	1.56515992892834e-06	2	4	amplified
0.942857142857143	1.40864393603551e-07	2	4	amplified
0.971428571428571	8.20327939220668e-09	2	4	amplified
1	2.32035617093848e-10	2	4	amplified
0	7.25017549635077e-21	3	4	amplified
0.0285714285714286	7.4619380479768e-19	3	4	amplified
0.0571428571428571	3.73023021824112e-17	3	4	amplified
0.0857142857142857	1.2066002101974e-15	3	4	amplified
0.114285714285714	2.83849712814754e-14	3	4	amplified
0.142857142857143	5.17505803145628e-13	3	4	amplified
0.171428571428571	7.60887245219069e-12	3	4	amplified
0.2	9.26947926884278e-11	3	4	amplified
0.228571428571429	9.54022148511092e-10	3	4	amplified
0.257142857142857	8.41617558736023e-09	3	4	amplified
0.285714285714286	6.43462454312831e-08	3	4	amplified
0.314285714285714	4.30036788773425e-07	3	4	amplified
0.342857142857143	2.52912725278627e-06	3	4	amplified
0.371428571428571	1.31580108635058e-05	3	4	amplified
0.4	6.08022934810085e-05	3	4	amplified
0.428571428571429	0.000250312808211915	3	4	amplified
0.457142857142857	0.000920085446026473	3	4	amplified
0.485714285714286	0.00302390341987617	3	4	amplified
0.514285714285714	0.00889207243270515	3	4	amplified
