Time	Time.lo	Time.up	SegNo	SegId
0.536791554000804	0.458677861968074	0.680704047332749	1	1_4N_II
0.572577132718824	0.417263040229477	0.673191997750221	2	2_4N_II
0.55864202113231	0.381958329361976	0.639741391224523	3	4_4N_II
0.607781245317626	6.18048926288499e-33	0.911971405006386	4	5_3N_III
0.445868601375201	0.241629019685884	0.67864962721407	5	8_2N_II
0.71744075509168	0.57652646969971	0.835963378874848	6	9_4N_II
0.53470061672449	0.287945823737234	0.674397457994662	7	10_4N_II
0.857158123098796	0.48111239536756	1	8	11_3N_II
0.48077776118512	0.310516800131243	0.686377968467559	9	12_4N_II
0.606543927659113	0.311332648428957	0.737320576620802	10	13_4N_II
0.699788901230286	0.458141718864831	0.835976800338788	11	15_4N_II
0.622410872789447	0.358523674136885	0.744960965968353	12	16_4N_II
0.883544960076926	0.429186926941128	1	13	17_2N_II
0.502172953026043	0.380514158642723	0.643518355885089	14	18_4N_II
0.577191583319986	0.210368954990317	0.793593214828412	15	21_4N_II
0.673050826393216	0.36391897323572	0.829435208892876	16	22_4N_II
