Time	Time.lo	Time.up	SegNo	SegId
0.999995830487349	0.855851497218103	0.999999972070503	1	1_4N_II
0.862069099291903	0.518323832555624	0.988848854184243	2	1_4N_II
0.944153120912894	0.85630934697427	0.987696241231224	3	2_4N_II
0.917127607973902	0.703348020620245	0.999996504483803	4	3_4N_II
0.930375405893977	0.781039115234385	0.97887889137038	5	3_4N_II
0.846980979031303	0.71756760160558	0.882418855819455	6	6_4N_II
0.947508745618128	0.832023223265899	0.998844361087493	7	7_4N_II
1	0.642857142857138	1	8	8_4N_II
0.937778171447182	0.789766153507042	0.986679105561512	9	8_4N_II
1	0.545454545454545	1	10	8_4N_II
0.918639916468325	0.760576926611369	0.988271279522419	11	9_4N_II
0.96149721004717	0.825790189377941	0.977578418476764	12	10_4N_II
0.933490640021468	0.596352357038031	0.997397195539681	13	10_4N_II
0.976051304104766	0.875331385976776	0.997531034681988	14	11_4N_II
0.980398840422567	0.830020531385258	0.999999997860821	15	12_4N_II
0.984105429005727	0.866600285932763	0.999999999971546	16	13_4N_II
0.906075697940427	0.770530418815998	0.992326995365134	17	14_4N_II
0.931731256289929	0.775742309422521	0.996960358449473	18	15_4N_II
0.881379631608224	0.653456484744417	0.945982709702777	19	16_4N_II
0.795614942162568	0.212129005240244	0.98759590851289	20	16_4N_II
0.499268282324829	0.0406712174014597	0.884068170823301	21	17_2N_II
0.995916744494526	0.882196440324644	1	22	18_4N_II
0.928379302846724	0.549662649872167	0.999999999918533	23	19_4N_II
1	0.545454419453387	1	24	19_4N_II
0.99999989564658	0.503378373641235	1	25	20_4N_II
0.912576580866752	0.722382056971673	0.96852389123484	26	20_4N_II
0.978164837796199	0.754819719055764	0.999889701025916	27	21_4N_II
1	0.72221581420163	1	28	22_4N_II
