Time	Time.lo	Time.up	SegNo	SegId
0.299867061287145	1.37770216248496e-256	0.847494266925971	1	1_3N_II
0.437619529495666	0.204279506993985	0.581786783575149	2	1_3N_II
0.160176247035314	0.0136734002106161	0.271599153422562	3	1_3N_II
0.526941076577274	0.015517036801045	0.940845421760326	4	1_3N_II
0.687690847246795	0.0620964083296667	1	5	1_3N_II
0.34893825985689	0.295204124794521	0.390480547320986	6	2_4N_II
0.430635033434857	0.342559978532554	0.463721647929858	7	3_3N_II
0.311852086355245	0.213555214300274	0.350991866934936	8	4_4N_II
0.455631575429064	0.235730569552777	0.624600595253825	9	5_3N_II
0.61492746491415	0.130203240713249	0.881160792053348	10	5_3N_II
0.292050353153511	0.101946468829315	0.457490414778854	11	5_3N_II
0.318270447889672	0.251197969307293	0.436290864530504	12	6_4N_II
0.267293555185408	0.0403956967813956	0.44561800088856	13	7_3N_II
2.36354338707755e-41	4.85884573093993e-90	0.217476341241387	14	7_3N_II
0.283933667244306	0.134015822259871	0.395869224124757	15	7_3N_II
0.361830953126571	0.182185953583816	0.436688049682668	16	8_3N_II
0.67167113128947	0.150844375545904	0.827770228839343	17	8_3N_II
0.345462800977526	0.25952728145276	0.601612596041562	18	9_3N_II
0.125545370451694	0.00563455963407707	0.398241263780027	19	10_3N_II
0.265542672334647	0.158664867891661	0.362388356959657	20	10_3N_II
0.34199774413541	0.249939374105257	0.465090261787857	21	11_3N_II
0.338834747372126	0.262914784498442	0.421521212521078	22	12_4N_II
0.203595942554708	0.102128466606478	0.371108138100801	23	13_3N_II
0.376177859974542	0.276268672683862	0.506552213613252	24	14_4N_II
0.162312991127972	0.0206649356190493	0.307442757210919	25	15_3N_II
0.0942412646803678	1.86968117615803e-73	0.619952436068213	26	15_3N_II
0.361639922738745	0.239161018213928	0.491344422282853	27	16_4N_II
0.428138055543923	5.58313090307606e-48	0.783644620175159	28	17_2N_II
0.427856529576146	0.25809379130724	0.50412143175613	29	18_4N_II
0.194473630680934	7.60397447028597e-39	0.515000832090887	30	19_3N_II
0.198462087118485	6.79788633544508e-45	0.494146176591891	31	19_3N_II
8.25649609854714e-201	6.29066369413116e-201	0.238095238095238	32	19_3N_II
0.285343375265421	0.184143076054033	0.571623371647168	33	20_2N_II
0.341139480333839	0.104645643081583	0.62602082272736	34	20_3N_II
0.0850125278049371	1.08009761705731e-51	0.335962500665448	35	21_3N_II
0.333057021828111	0.186574336755658	0.524209791972647	36	22_4N_II
