Time	Time.lo	Time.up	SegNo	SegId
0.258469762489945	0.00636296360965145	0.553906963597652	1	1_4N_II
0.290668765775865	0.19475741407372	0.365236188302368	2	1_4N_II
0.187076623029175	0.0241335811490459	0.337286774374361	3	1_4N_II
0.224150337325783	0.135284471199641	0.313443063160883	4	2_4N_II
0.24556646186854	0.209495828580146	0.348960443575034	5	3_4N_II
0.228098840681318	0.0524201287459774	0.414913920959879	6	4_4N_II
6.54788784905586e-54	4.20935647439305e-54	0.357142857145039	7	4_4N_II
0.33803863081268	0.181530946560352	0.492171476839149	8	4_4N_II
0.238208788945118	0.0167984933126188	0.522489762107229	9	4_4N_II
0.286460585838391	0.153147713977554	0.38855805579137	10	5_4N_II
3.53429444268971e-31	8.14912376102845e-47	0.26691712934529	11	6_4N_II
0.221532136111887	0.115226350425119	0.332377559154338	12	6_4N_II
0.258609365314752	0.0380888484463229	0.433214699720277	13	7_4N_II
0.22630218597516	4.84884834612656e-23	0.645696504612614	14	7_4N_II
0.287777922098826	0.147380373778891	0.505714922887624	15	7_4N_II
0.0594078579283631	3.54586641794059e-61	0.449544141460438	16	8_4N_II
0.164471634320173	0.0662897723589744	0.295706055863543	17	8_4N_II
0.283040523681319	0.168863017139982	0.385185697595448	18	9_4N_II
0.351892373719572	0.237670693928354	0.445546543883548	19	10_4N_II
0.290052755993071	0.0319176718811313	0.444073572820187	20	11_4N_II
0.295736884461233	0.12297808658427	0.440887146125687	21	11_4N_II
0.249749461033245	0.137767374554739	0.440202877342379	22	12_4N_II
0.329741495024543	0.214814364590742	0.564508466338332	23	12_4N_II
0.185777184588369	0.0724271609374713	0.301354161649164	24	13_4N_II
0.172466684485733	0.0218166088156823	0.449917351999871	25	14_3N_II
0.230651142871535	0.0883742812739306	0.413357910931782	26	15_4N_II
0.261534131477654	0.0441164295307175	0.491589508515744	27	16_3N_II
0.328906960960457	0.164595162751701	0.441602401860009	28	17_4N_II
0.473251946020992	0.305348990656413	0.601547961593211	29	18_4N_II
0.239225667004073	0.0963981975560492	0.463659169945727	30	19_4N_II
0.143806774468766	0.0122281811105768	0.295891666432054	31	20_4N_II
0.297796594102075	0.0789847789174029	0.426478552507819	32	21_4N_II
0.431570694929061	0.257164364583809	0.62111013858965	33	22_4N_II
