Time	Time.lo	Time.up	SegNo	SegId
0.294152503651697	0.0793022872685215	0.426596959912489	1	1_4N_II
0.242144334760072	0.0931326690355617	0.431121320154422	2	2_4N_II
0.279405292593949	0.127664511432773	0.495965023352792	3	3_3N_II
1.67399785229249e-232	6.27749194609685e-233	0.625	4	8_3N_II
0.261335054710711	8.31136931228223e-38	0.658423099519343	5	8_3N_II
0.572763291063841	0.152404618991828	0.858246450071371	6	8_3N_II
3.44581749604316e-169	1.87953681602354e-169	0.454545454545576	7	8_3N_II
0.439451086740952	0.273949932067437	0.616259725472177	8	10_4N_II
0.592005774691239	0.200731119633977	0.966195258852112	9	11_3N_II
0.303707700000804	6.44037021380387e-52	0.717582153143324	10	11_3N_II
0.334847882766171	1.05207929383687e-40	1	11	11_3N_II
0.456292729879357	0.112841596010355	0.745176435931964	12	12_4N_III
0.449390613769175	0.212656442982732	0.630681983857612	13	13_4N_II
0.225096171968989	0.0135737030309897	0.534250919737635	14	16_4N_II
5.59027923634076e-308	3.04924321982223e-308	0.454545454545455	15	17_3N_III
0.147209619228977	0.0227212216134502	0.441812028169589	16	19_4N_II
1.98950254773838e-160	1.40435473958003e-160	0.294117647058824	17	20_4N_II
