Time	Time.lo	Time.up	SegNo	SegId
0.730082389228205	0.641704661761208	0.769833805960604	1	1_4N_II
0.622049512333819	0.121791607800661	0.870839964858836	2	2_4N_II
0.72825012510138	0.622021423220734	0.796574822408594	3	2_4N_II
0.738433195145965	0.612294610683979	0.802109569395521	4	3_4N_II
0.764267937398321	0.637686396858459	0.797524405663736	5	4_4N_II
0.712620004123034	0.578779262094945	0.814794324172479	6	5_4N_II
0.76551313973023	0.666209870695856	0.824559429709726	7	6_4N_II
0.795725014910291	0.674571244956705	0.870806813169895	8	8_4N_II
1	0.617211233001632	1	9	9_3N_II
0.828703844975637	0.24199043979343	0.959377252388381	10	9_3N_II
0.69945501887626	0.41930946867557	0.763215917476695	11	9_4N_II
0.869478691559416	0.694615905996163	0.925929322477626	12	10_4N_II
0.735096827992745	0.44765247622272	0.870282003479446	13	10_2N_II
0.831249049713801	0.568400874191379	1	14	11_3N_II
0.793260441424259	0.664457627345851	0.849651637701274	15	12_4N_II
0.546029107421043	0.319971059240171	0.726160701917765	16	13_3N_II
0.699598727920299	0.52741489507696	0.82222399382222	17	14_4N_II
0.812580649666069	0.645141791971848	0.876896802333458	18	15_4N_II
0.610005283339145	0.212448424251695	0.824177076801762	19	16_4N_II
0.431974503356834	0.175353651629361	0.585967033076115	20	16_3N_II
0.6724984441962	0.117739616107132	1	21	17_2N_II
0.830792727041525	0.659870893961241	0.946161798607967	22	18_4N_II
0.579137205039574	0.391845353820733	0.730712437464196	23	19_4N_II
1	0.629520386438085	1	24	20_3N_II
0.237845324770191	7.51605453250577e-36	0.596922026545298	25	20_3N_II
0.826962882199485	0.397339733321861	0.932760316918938	26	21_4N_II
0.786750362638383	0.543918425732822	0.908656932045994	27	22_4N_II
