Time	Time.lo	Time.up	SegNo	SegId
0.939985866138784	0.872841775713204	0.973210058777824	1	1_4N_II
0.954587699788624	0.907074450991417	0.971400888807513	2	2_4N_II
0.960657730232543	0.888643724836253	0.992830084998144	3	4_4N_II
0.965661145941021	0.891482787547868	0.978134364471922	4	5_4N_II
0.867898775929522	0.691903905305362	0.924982615405076	5	6_4N_II
0.961176870976894	0.870607346617039	0.994059477390054	6	6_4N_II
0.999984182162329	0.861866513340388	0.99999840716875	7	7_4N_II
0.999322699145543	0.901593369888074	0.999999935557038	8	7_4N_II
0.965492494593327	0.906707582234676	0.993406003623794	9	8_4N_II
0.947451310606032	0.886040674439867	0.979901308917254	10	9_4N_II
0.94055457705041	0.882664142132254	0.96158303830533	11	10_4N_II
0.888847970165761	0.728082657289061	0.961911610785886	12	11_4N_II
0.896924669337744	0.755697218831865	0.979109069287595	13	11_4N_II
0.933017211600638	0.578003749371589	0.999633108294325	14	11_4N_II
0.919823780104314	0.863438459452674	0.968750953599257	15	12_4N_II
0.969208170826757	0.888298624421556	0.998978980410436	16	13_4N_II
0.928584535385023	0.733135594555653	1	17	14_4N_III
0.965641682891627	0.70363895679867	1	18	14_4N_III
0.944689509991498	0.833585270465378	0.96282975296004	19	15_4N_II
0.883282876075443	0.766646803690352	0.931920921587331	20	16_4N_II
0.911548408251124	0.652160060072662	0.985459777511427	21	17_4N_II
0.683743473893771	0.443034434640895	0.823590371674	22	17_4N_IV
0.943072915163681	0.853173398875919	0.971964075504599	23	18_4N_II
0.748945111794788	0.456298727450673	0.833840439430772	24	19_4N_II
0.942342247954619	0.710450630966751	0.998784401828768	25	19_4N_II
0.92837644085638	0.785034797027162	0.973271824736349	26	20_4N_II
0.999774103819331	0.786881925355855	0.999862717451312	27	21_4N_II
0.886225394758418	0.679992811934657	0.966289889460796	28	22_4N_II
