Time	Time.lo	Time.up	SegNo	SegId
0.305855909710336	0.222978359826375	0.423200122161447	1	1_4N_II
0.196115193834264	0.00744117778566987	0.352654071671914	2	2_4N_II
0.256878238876517	0.0653564595528642	0.446213399726043	3	3_4N_II
0.270567065394499	1.16919654903536e-44	0.723853887576476	4	3_4N_II
0.257425278335841	0.0125873099243501	0.479263668224451	5	4_4N_II
0.0161525719208813	1.16235892334574e-28	0.301578438774749	6	5_4N_II
3.73433502065966e-39	2.40064394185264e-39	0.357142857176792	7	5_4N_II
0.11191041866133	1.6404033922849e-36	0.500462801895337	8	5_4N_II
0.169752964164275	0.00162464296103513	0.415118232376472	9	6_4N_II
0.122420912312728	1.80538832294146e-10	0.531501314366459	10	8_3N_II
0.257694826130564	0.0146250039585093	0.503608024501212	11	9_4N_II
1.60248315884717e-194	7.12214737265408e-195	0.555556208109654	12	10_3N_II
0.0654266676162077	5.58056080669834e-61	0.199426051162096	13	10_3N_II
0.103052423179248	0.0197800834335061	0.39062147780817	14	11_3N_II
0.172904416945396	0.0471052195978766	0.357915771700145	15	12_4N_II
0.400672679459019	0.150990580903479	0.694141099506318	16	13_3N_II
0.113125254208247	4.77854203742085e-34	0.386689010599655	17	14_4N_II
0.516286773754867	0.189541658995103	0.849040810443711	18	15_4N_II
0.134617774423484	2.58482773190146e-23	0.310412200531672	19	16_4N_II
0.0882827652506663	1.34986869258042e-43	0.838166886509243	20	17_2N_II
0.019357551381525	9.61322305420374e-41	0.333517759085695	21	18_4N_II
0.203444823428866	5.75919230942362e-38	0.599220881372441	22	19_4N_II
1.79804276250242e-96	1.26920665588406e-96	0.294117647058824	23	20_4N_II
0.179759501184293	4.18616612726844e-49	0.572874163790779	24	20_4N_II
0.268706514522835	2.43350422450366e-36	0.647724170634984	25	21_4N_II
0.626496986410278	0.29026293528731	0.922231890092529	26	22_4N_II
