Time	Time.lo	Time.up	SegNo	SegId
0.0329075316641733	1.87999248037996e-48	0.09683778688534	1	1_3N_II
0.203469042521226	0.110780868950706	0.324367038211515	2	2_3N_II
0.0465703557053409	1.2556901703321e-46	0.183153249849577	3	3_3N_III
0.075700413423582	2.9064135350019e-09	0.278204024118071	4	3_2N_II
1.62026816452199e-08	9.73237434571389e-30	0.0677700673684588	5	4_3N_II
0.0823033447692049	1.69555479773142e-77	0.189730898652126	6	5_3N_II
1.39096805248823e-70	1.25459863557762e-70	0.0980392156863267	7	5_2N_II
1.98834443587302e-53	1.89087657136944e-53	0.0490196078431373	8	6_3N_II
0.0425665049225071	0.00964933381229989	0.139842549563445	9	7_4N_II
2.2985770926079e-32	2.14735491546265e-32	0.0819955283824343	10	9_3N_II
1.52728720170521e-96	1.28864857643877e-96	0.15625	11	12_3N_II
3.11115474878622e-147	2.73174563308058e-147	0.121951219512195	12	12_3N_II
0.54629645992732	0.280844463010808	0.856537278784965	13	12_4N_II
1.38997644929921e-89	1.20214179398851e-89	0.135135135135135	14	14_4N_II
3.07715088660718e-116	2.37779841237828e-116	0.227272727272727	15	14_4N_II
1.97618416950036e-05	3.52219294466821e-12	0.17302415777765	16	15_3N_II
0.208304460706467	5.60678415731123e-47	0.556915978286483	17	16_3N_II
0.0222789978960731	1.35601352182273e-35	0.380802846251516	18	17_3N_II
4.95049413476695e-65	4.03373596166196e-65	0.185185185185189	19	18_3N_II
6.77657799852927e-57	2.6075242404373e-69	0.172414138600846	20	18_2N_II
0.51634679786847	0.158684030506864	0.933183851388319	21	22_3N_II
