Time	Time.lo	Time.up	SegNo	SegId
0.812213921769769	0.661655514520472	0.86855839501698	1	1_4N_II
0.7850419879041	0.691798090818033	0.83776586554212	2	2_4N_II
0.801617926479755	0.70240329701059	0.868119026418941	3	3_4N_II
0.847686388272763	0.76204745459308	0.921456631177617	4	4_4N_II
0.703481363157244	0.580517219050422	0.781867679983594	5	5_4N_II
0.433503886772278	0.279519997471239	0.735371785675503	6	6_2N_II
0.405678608788599	0.239419828096086	0.645047322440797	7	6_2N_II
0.693783670988309	0.524997719627966	0.863892788128478	8	7_4N_II
0.79351432118491	0.643291703604938	0.847094146157894	9	8_4N_II
0.673907034009119	0.482992667919791	0.810214115450494	10	9_4N_II
0.857081287161021	0.688100145196015	0.963587727624173	11	10_4N_II
0.942749255919376	0.769163120174699	0.998609261092262	12	11_4N_II
0.590457400085215	0.402538292944532	0.74508241213691	13	13_4N_II
0.593050715225919	0.293957581318947	0.738392601901554	14	14_4N_II
0.894283051618417	0.61507319242201	0.999976904020176	15	15_4N_II
0.609532748037823	0.380368291916832	0.777559012106079	16	16_4N_II
0.777381061679043	0.373183666417292	0.972702697015015	17	17_4N_II
0.799827399982272	0.572626719225504	0.904271169208303	18	18_4N_II
0.630351154231432	0.363761688950605	0.803694837695535	19	19_4N_II
0.791011282746036	0.317200553651918	0.936483914445554	20	20_4N_II
0.684847366601845	0.460967656877147	0.872659224462019	21	21_4N_II
0.846327381185286	0.393939983261999	0.998918490003238	22	22_4N_II
