Time	Time.lo	Time.up	SegNo	SegId
0.0588398379494471	8.34335654855347e-55	0.167367746613722	1	1_4N_III
0.0860780392840017	0.00901404271301382	0.177199629908084	2	2_4N_III
0.285876837872942	8.07658721878078e-40	0.883338679787618	3	3_3N_II
0.0631858540000627	6.66399355285612e-40	0.176228828698263	4	3_4N_II
9.5060948466638e-308	8.8888159605168e-308	0.0649350649350649	5	4_4N_III
2.17554187625953e-66	1.110747352639e-74	0.357142857142857	6	5_4N_II
3.1513518847808e-239	2.58861047678423e-239	0.178571428571429	7	7_4N_III
1.55861455774285e-56	1.41429839498889e-56	0.0925925925925948	8	8_3N_II
1.73885793837221e-34	2.49836016951729e-57	0.155266551386302	9	10_3N_II
1.72202385405149e-160	1.55319798600723e-160	0.0980392156862745	10	11_4N_III
0.117916329644907	6.33303865159884e-34	0.271434541393081	11	12_4N_II
1.8596881470105e-193	1.08481808575613e-193	0.416666666666675	12	13_3N_II
8.76324873819395e-121	7.34982152235622e-121	0.161290322580645	13	13_4N_III
9.99693059238376e-308	0	0.416666666666667	14	14_4N_III
1.00137843313264e-307	8.28726979144254e-308	0.172413793103448	15	14_4N_III
2.54671829092184e-172	1.48558566970441e-172	0.416666666666667	16	16_3N_II
0.128438828940889	7.40815726444523e-63	0.379476396816187	17	18_4N_II
0.0920879089543453	1.3902844840271e-42	0.468639833287058	18	19_4N_II
0.110941299236552	0.0838793601428068	0.380832464390006	19	20_4N_II
1.77911436617365e-156	1.28491593112542e-156	0.277777777777778	20	21_3N_II
2.30745931780835e-59	1.53830621187223e-59	0.333333333569895	21	22_4N_II
