Time	Time.lo	Time.up	SegNo	SegId
6.52362509916525e-73	5.4714275025257e-73	0.161290322580645	1	1_4N_III
1.54167216560281e-118	1.27586661980922e-118	0.172413793103448	2	1_4N_III
0.0604273575372411	2.06949058241942e-52	0.300645522267319	3	2_3N_II
2.66306306304597e-110	2.43737975261834e-110	0.0847457627118644	4	3_4N_II
0.173911885022823	0.0122146186307736	0.239474433830536	5	6_4N_II
5.27905369400977e-140	4.56566805968412e-140	0.135135135135135	6	9_4N_II
0.30000913975505	0.0272039269208398	0.682858844469729	7	10_3N_II
0.150884074751373	1.22238636415733e-12	0.341148302298711	8	11_3N_II
0.0803546265127973	0.011547379121848	0.291016252220791	9	12_4N_II
0.202101789579802	0.00231126500188783	0.340780652701027	10	13_4N_II
7.2034158500805e-78	6.25559797506991e-78	0.131578947369163	11	14_4N_II
2.77796531377682e-45	1.96091669207776e-45	0.520737925783269	12	15_3N_II
3.27913126535778e-10	6.70916199801591e-53	0.544314094030841	13	16_3N_II
0.403953570930846	8.55554463305606e-31	0.739055813068682	14	19_4N_II
0.000417749833751389	2.56648642652753e-23	0.695272778356378	15	20_4N_II
9.22775877170679e-284	6.66449244623268e-284	0.277777777777778	16	21_3N_II
0.78132412977672	0.0515995911936061	1	17	22_3N_II
