Time	Time.lo	Time.up	SegNo	SegId
0.690641425254531	0.596312347472827	0.749229562264883	1	1_4N_II
0.662565066551151	0.567497669706754	0.734392376001044	2	2_4N_II
0.662075279302057	0.555008675977372	0.72772566820032	3	3_4N_II
0.794203443782871	0.72811931135196	0.831875515019719	4	4_4N_II
0.705241453686799	0.600749704877398	0.789960744685407	5	5_4N_II
0.598898965325592	0.373594969634939	0.865525403362012	6	6_4N_II
0.641724219503587	0.573789962636258	0.687308274122496	7	6_4N_II
0.716438908917313	0.620452935500545	0.797923861537244	8	7_4N_II
0.695041264251817	0.553554095900363	0.777732611079429	9	8_4N_II
0.683803123029131	0.406743599310503	0.792933968072477	10	9_4N_II
0.494945448833482	0.232496368490412	0.659780431141569	11	9_4N_III
0.705365835097184	0.580225572034531	0.784603036172779	12	10_4N_II
0.746072341813226	0.652609018726061	0.821966351811827	13	11_4N_II
0.676810411745164	0.563364041340334	0.748618825939315	14	12_4N_II
0.693274052102092	0.570523412180963	0.837262319352072	15	13_4N_II
0.690026719508662	0.512430428484255	0.85865446263716	16	14_4N_II
0.707545257268826	0.549537125664744	0.839387102593999	17	15_4N_II
0.562069461093758	0.402560806904256	0.675185050646252	18	16_4N_II
0.905599796075069	0.652482029472084	0.959387744793595	19	17_4N_II
0.580395567761516	0.20923912134445	0.737203459288937	20	17_4N_IV
0.733581133374013	0.628081072031922	0.833215120839605	21	18_4N_II
0.721549144321635	0.582053204078125	0.812762495340385	22	19_4N_II
0.813511704871097	0.473142716247698	0.911580886510298	23	20_4N_II
0.576129214168825	0.20371093161451	0.888864421875012	24	20_4N_III
0.711160683308001	0.423964339178543	0.908266457648279	25	21_4N_II
0.473826960740896	0.24534824221561	0.65719339456226	26	22_4N_II
