Time	Time.lo	Time.up	SegNo	SegId
0.685830782678966	0.490627044529872	0.74412349318495	1	1_4N_II
0.722585933046723	0.594343765729831	0.852941701511025	2	1_4N_II
0.719890495316373	0.585246539647506	0.862455625712378	3	2_4N_III
0.706518360096523	0.560098114225369	0.858763860998306	4	3_2N_II
0.745107212419129	0.623201219902261	0.75943316452264	5	4_4N_II
0.789082537523668	0.440706454476943	0.967185572510304	6	5_4N_II
0.781175623057131	0.128097114013091	0.999029888484739	7	5_4N_II
0.832554363921589	0.761147841386105	0.890001163290618	8	5_4N_II
0.617141110845122	0.52033010527831	0.675594502603504	9	6_4N_II
0.714119010518098	0.620563698038784	0.809164727428385	10	6_4N_II
0.690117814078116	0.574017857816811	0.739843287894808	11	7_4N_II
0.605215270631615	0.234495395903325	0.904702919474119	12	8_2N_II
0.813138546964474	0.690873281542775	0.938456127826418	13	8_4N_III
0.789498869385131	0.686669546323973	0.835817855430366	14	9_4N_II
0.467201235079392	0.264270608840512	0.578407638117892	15	10_3N_II
0.71508046832124	0.600961492633891	0.881198965446066	16	11_3N_II
0.68696801131749	0.576380964185286	0.750380804922193	17	12_4N_II
0.731174241456288	0.540881134170804	0.849702562803191	18	14_4N_II
0.625567781433105	0.545590271171174	0.752083901747886	19	15_4N_II
0.6448769140621	0.477610518942464	0.74628558215473	20	16_4N_II
0.630702132968441	0.221101212010042	0.896044477708809	21	17_2N_II
0.735833687718971	0.656796823577093	0.798344528230197	22	18_4N_II
0.427104682106092	0.358976298356979	0.555005303425542	23	19_4N_II
0.365012509261717	9.00716602856652e-48	0.870012412153198	24	20_3N_II
0.540063238979656	0.338805250516448	0.693866721130101	25	20_4N_II
0.349003962998047	0.0794343159545972	0.5422265741531	26	21_3N_II
0.718549285529574	0.165694317075314	0.953916946860973	27	22_3N_II
