Time	Time.lo	Time.up	SegNo	SegId
0.894036148991014	0.81429209420312	0.917086144378571	1	1_4N_II
0.646100575036686	0.493423965043076	0.799232250311719	2	2_4N_III
0.985953056253792	0.678966587833756	1	3	2_4N_III
0.608951040635001	0.0441319281752835	0.998389829562932	4	2_4N_III
0.431663670957014	0.00030138598592164	0.88003873440113	5	2_4N_III
0.698872407248697	0.344712657516084	0.933890522984337	6	2_4N_III
0.298908044782302	0.1222993842197	0.492790461604363	7	2_4N_III
0.821781645123655	0.652678987736756	0.932229045189538	8	3_4N_II
0.933665477505713	0.858802267299967	0.971363099972808	9	3_4N_II
0.948722682562385	0.608497159372462	1	10	3_4N_II
0.910456048129409	0.856614488656653	0.939938832406147	11	4_4N_II
0.859122363740709	0.676579952344839	0.889822268354267	12	5_4N_II
0.838154082756938	0.731478904571165	0.872490621713633	13	5_4N_II
0.800744895632214	0.749929688158118	0.848659461170975	14	6_4N_II
0.813020308894163	0.74177415689631	0.863284002640953	15	8_4N_II
0.860772510762776	0.653530573205956	0.998886476502579	16	9_4N_II
0.824691147630217	0.583552104898179	0.892247766980788	17	9_4N_II
0.765068156955484	0.58846198839571	0.880140268929675	18	10_4N_II
0.862014954300201	0.741116365567671	0.899865849919105	19	10_4N_II
0.86505393014615	0.671166093204292	0.947101089044123	20	11_4N_II
0.873751787063695	0.683415518259147	0.927908706902586	21	11_4N_II
0.842977396945488	0.698347177535082	0.879953581036942	22	12_4N_II
0.977275402102955	0.517337241343712	1	23	13_3N_II
1	0.773508972293102	1	24	13_3N_II
0.848899719797986	0.637113399464646	0.89666917010857	25	14_4N_II
0.843028296408767	0.689042985453955	0.935982702078081	26	15_4N_II
0.854437654336915	0.633366094649145	0.991318144208211	27	16_4N_II
0.364614786212953	0.131917090603578	0.810028110435827	28	16_2N_II
0.28591401867217	0.0264880024833279	0.785798764433143	29	17_4N_IV
0.770395913985467	0.676636907788194	0.823920977292341	30	18_4N_II
0.832171401684319	0.619878823216551	0.980171573882977	31	19_4N_II
0.925270835209669	0.692712292019433	0.996570853064961	32	19_4N_II
0.847515174938695	0.694104655119441	0.932066498586956	33	20_4N_II
0.886870779984535	0.713893624769737	0.993871208132433	34	21_4N_II
0.85484299175072	0.620674220950251	0.973655376597414	35	22_4N_II
