Time	Time.lo	Time.up	SegNo	SegId
0.0619679750004725	9.23662996694171e-33	0.193554840336234	1	1_3N_II
0.0736869100454894	2.66118815695414e-29	0.215994356037977	2	2_3N_II
1.45039904903769e-181	1.35621729260667e-181	0.0649350649350649	3	5_3N_II
0.168705415040022	0.0055015886758736	0.278947835474808	4	6_3N_II
1.27493356544936e-245	9.56200174087017e-246	0.25	5	7_3N_II
0.111275661981113	0.0110382592366207	0.325714211197043	6	7_4N_II
1.25522968974895e-123	1.14512182222711e-123	0.087719298245614	7	10_3N_II
6.71309205017832e-51	1.70126491655031e-68	0.140609069195316	8	12_3N_II
0.0788045710132394	1.34132399150047e-82	0.306913757627925	9	14_3N_II
2.7317373948193e-93	2.3414891955594e-93	0.142857142857143	10	15_3N_II
0.205314910977452	9.58272817090366e-70	0.687890353736019	11	17_4N_III
0.0529277289491715	1.30988044374784e-47	0.197786848095834	12	18_4N_II
0.105117935868851	1.10661232260765e-57	0.424161643228205	13	20_3N_II
6.16563433746696e-177	4.45295813261503e-177	0.277777777777778	14	22_3N_II
