Time	Time.lo	Time.up	SegNo	SegId
0.694007884859484	0.242983539007436	0.986827721677468	1	1_3N_II
0.834942786273711	0.574984543377822	1	2	2_3N_II
0.304120347171653	1.57042332652112e-10	0.525389685321154	3	4_3N_II
0.397655477166093	0.288991196758656	0.834320547039748	4	6_3N_II
0.820355523165263	0.384450952470528	1	5	7_3N_II
0.788491231712563	0.42777766120866	1	6	12_3N_II
0.569565845170872	0.239941865716678	0.761470550107499	7	13_4N_II
0.975454268082245	0.0659448049302499	1	8	14_3N_II
0.735448465170742	4.02806568535855e-22	0.914513645991036	9	15_3N_II
0.274232179902232	3.40914700795324e-130	0.588780769905556	10	17_3N_II
0.642092349188016	1.23135917904435e-31	1	11	18_3N_II
