Time	Time.lo	Time.up	SegNo	SegId
1.65081858849287e-54	1.0049747507344e-59	0.100000000000088	1	1_3N_II
2.04683265618263e-163	1.47826802946523e-163	0.277777777777778	2	1_4N_II
0.0530557007748226	1.11525367138338e-67	0.233057392515845	3	2_3N_II
1.7271059222073e-91	1.60011283969206e-91	0.0735294117647059	4	5_3N_II
1.00934913464895e-244	9.17590122408132e-245	0.0909090909090909	5	6_3N_II
5.96981910237354e-132	6.50586969099369e-134	0.087719298245614	6	7_3N_II
1.95185085811038e-218	1.73497854054256e-218	0.111111111111111	7	9_3N_II
0.0805468596690918	1.17637694211272e-77	0.315836177580737	8	10_3N_II
0.0261025164529199	3.17518150432719e-65	0.126365127012338	9	12_4N_II
0.133052431428505	1.20206205882999e-134	0.372514846243858	10	14_3N_II
2.91270864767769e-132	2.10362291221166e-132	0.277777777777778	11	17_3N_II
1.08772136908604e-307	8.15791026814533e-308	0.25	12	17_4N_III
0.0484007084533348	4.73033512973409e-55	0.182898991074468	13	18_4N_II
1.08922615820999e-64	4.45429883251115e-85	0.2	14	20_3N_II
1	0.351252197342681	1	15	21_3N_II
7.90445736307721e-14	2.82656383425289e-29	0.79916218591932	16	22_3N_II
