Time	Time.lo	Time.up	SegNo	SegId
0.664508014949203	0.606773104433927	0.734762980068306	1	1_4N_II
0.775899088723787	0.682194666304824	0.867545865964242	2	2_4N_II
0.81155440608681	0.718512329997813	0.868230414925216	3	3_4N_II
0.747363824136432	0.564292743253946	0.823743035947253	4	4_4N_II
0.750139163436985	0.608162781121172	0.832830908750184	5	5_4N_II
0.863977165443704	0.543183795898982	0.990737058565905	6	5_4N_II
0.76940706340981	0.650678481555841	0.836995564964155	7	6_4N_II
0.822463954166275	0.68598537208914	0.942395536952601	8	7_4N_II
0.774187261454617	0.602342072636815	0.799706422724117	9	8_4N_II
0.775280216526217	0.588080486973246	0.914733647277637	10	9_4N_II
0.659855348351864	0.422181755455991	0.793755939028842	11	10_4N_II
0.882330529430588	0.530063427913725	1	12	10_2N_II
0.77892213441221	0.655424519621986	0.884689692743197	13	11_4N_II
0.757675664842967	0.623239583271396	0.814536505083649	14	12_4N_II
0.688500025620096	0.527320684238501	0.838921212753423	15	13_4N_II
0.726817090855288	0.56750724320199	0.786058260386573	16	14_4N_II
0.807884533729317	0.549845620520846	0.88477044349296	17	15_4N_II
0.829724086909942	0.549976713916201	0.975566672663756	18	16_4N_II
0.282614542166578	2.93361600691103e-35	0.742590186905263	19	17_4N_IV
0.736489978153907	0.381724922121064	0.861909491964192	20	19_4N_II
0.878777440308297	0.493811863438496	0.980786199978097	21	20_4N_II
0.53749951527831	0.16044564363034	0.790440353958549	22	21_4N_II
0.758602069033128	0.475348411465472	0.981241953576523	23	22_4N_II
