Time	Time.lo	Time.up	SegNo	SegId
0.989618614766041	0.751633276398754	1	1	2_3N_II
0.978814944727698	0.770249501729599	0.999357932098137	2	2_3N_II
0.24226432409186	0.186853371767469	0.31244744547901	3	3_4N_II
1	0.642864418780209	1	4	4_3N_II
0.764181198224827	0.314604763107995	1	5	6_3N_II
0.74865082684471	0.57338513310543	0.834099560565022	6	9_3N_II
0.974330840134532	0.822740900436244	1	7	10_4N_III
0.236574305201019	0.150504302582834	0.402216860408428	8	12_3N_II
0.428725675964035	0.336682120238699	0.588666103509514	9	12_2N_II
0.322920693019322	0.154680583593526	0.470883537210934	10	13_3N_II
0.0694205271698317	4.43170408046476e-17	0.308000535092247	11	13_3N_II
0.76923427266956	0.574494071711096	0.938068861395478	12	21_3N_II
